lead_id,seller_id,company_name,seller_category,service_name,seller_health_score,match_score
L118910,64000466,"Sinha, Chahal and Ram",Electronics,Trustseal Pro,85,90
L118911,64000910,Ben-Toor,Electronics,Maximiser Pro,82,73
L118912,64000362,"Dara, Bhat and Ganesh",Packaging,Mini Dynamic Catalog (Annual),46,88
L118913,64000855,Tara Ltd,Garments,Mini Dynamic Catalog (Annual),23,98
L118914,64000461,Kumar Group,Agriculture,Maximiser Pro,93,76
L118915,64000653,"Tailor, Garde and Rao",Agriculture,IM Star Pro,25,89
L118916,64000396,Ben PLC,Chemicals,Trustseal Pro,72,70
L118917,64000866,Bala-Raja,Leather,Trustseal Pro,49,77
L118918,64000551,Gola-Anand,Garments,IM IL,92,72
L118919,64000280,Tata Ltd,Machinery,IM Star Pro,84,99
L118920,64000199,"Arya, Deshpande and Goswami",Packaging,Trustseal Pro,69,96
L118921,64000510,Barad Inc,Electronics,Free,71,86
L118922,64000026,"D’Alia, Gopal and Loke",Leather,IM IL,65,86
L118923,64000563,"Sami, Jayaraman and Raju",Packaging,IM Leader Pro,22,92
L118924,64000184,"Dalal, Chaudhary and Ganguly",Machinery,IM IL,87,92
L118925,64000432,"Wadhwa, Dey and Samra",Leather,Trustseal Pro,60,78
L118926,64000726,Kakar Inc,Garments,IM IL,95,71
L118927,64000564,"Chopra, Balakrishnan and Atwal",Furniture,IM Leader Pro,87,81
L118928,64000582,Talwar-Kota,Leather,Trustseal Pro,75,80
L118929,64000665,"Sridhar, Bhatnagar and Dada",Packaging,IM IL,20,96
L118930,64000255,Dayal-Kala,Garments,Free,80,81
L118931,64000704,"Mall, Grewal and Majumdar",Garments,Free,77,91
L118932,64000281,"Taneja, Saraf and Raval",Electronics,Trustseal Pro,36,74
L118933,64000231,"Chad, Wali and Bava",Packaging,Trustseal Pro,25,87
L118934,64000531,Bath-Bhargava,Agriculture,Maximiser Pro,62,79
L118935,64000698,Ram-Bhargava,Chemicals,Mini Dynamic Catalog (Monthly),24,95
L118936,64000822,Saran and Sons,Furniture,Trustseal Pro,30,83
L118937,64000553,"Behl, Doshi and Barad",Garments,Mini Dynamic Catalog (Annual),41,99
L118938,64000406,Ben-Chaudhary,Furniture,Maximiser Pro,20,80
L118939,64000232,"Ravel, Bora and Ramachandran",Furniture,Maximiser Pro,83,70
L118940,64000516,Hans-Chhabra,Packaging,Mini Dynamic Catalog (Annual),89,84
L118941,64000339,"Bava, Mani and Char",Chemicals,IM Leader Pro,23,73
L118942,64000061,Tak-Srinivasan,Leather,Maximiser Pro,84,96
L118943,64000201,Tata Group,Garments,Trustseal Pro,58,71
L118944,64000888,"Lad, Loyal and Gulati",Furniture,Free,72,72
L118945,64000265,Bakshi-Dass,Furniture,Free,71,89
L118946,64000598,Jaggi-Sidhu,Leather,Free,31,93
L118947,64000614,Sami Group,Packaging,IM Star Pro,40,86
L118948,64000257,Dube Inc,Furniture,Mini Dynamic Catalog (Annual),91,74
L118949,64000513,Das Ltd,Leather,Trustseal Pro,42,93
L118950,64000637,Dutt Ltd,Garments,Maximiser Pro,41,77
L118951,64000242,"Wali, Sandhu and Bhat",Packaging,Free,90,74
L118952,64000435,Kapadia LLC,Chemicals,Trustseal Pro,47,94
L118953,64000541,Zacharia-Shankar,Packaging,Mini Dynamic Catalog (Annual),81,72
L118954,64000552,Trivedi and Sons,Agriculture,Mini Dynamic Catalog (Annual),85,94
L118955,64000303,"Deep, Zachariah and Verma",Electronics,IM IL,88,92
L118956,64000549,Bansal Inc,Garments,IM IL,75,74
L118957,64000651,Rattan Inc,Chemicals,Maximiser Pro,78,86
L118958,64000941,Ramesh-Thaker,Packaging,Free,26,73
L118959,64000631,Arya-Sampath,Agriculture,IM Star Pro,87,92
L118960,64000568,Sachdeva-Kohli,Machinery,IM Leader Pro,73,88
L118961,64000799,"Loyal, Char and Sarna",Machinery,IM Leader Pro,80,91
L118962,64000105,"Raj, Halder and Bansal",Furniture,IM IL,44,75
L118963,64000268,Handa-Saha,Agriculture,Trustseal Pro,86,85
L118964,64000509,"Rajagopal, Wali and Kapadia",Furniture,Mini Dynamic Catalog (Annual),98,81
L118965,64000995,Sandhu-Raja,Machinery,Mini Dynamic Catalog (Annual),93,83
L118966,64000017,Kuruvilla Group,Machinery,Trustseal Pro,92,89
L118967,64000570,"Verma, Dutt and Chander",Electronics,Free,85,79
L118968,64000086,Sha Inc,Leather,Trustseal Pro,60,74
L118969,64000368,Brar Group,Leather,Maximiser Pro,15,71
L118970,64000724,Talwar Group,Packaging,Free,80,86
L118971,64000086,Sha Inc,Leather,Trustseal Pro,60,87
L118972,64000422,Saran Inc,Electronics,Free,47,70
L118973,64000583,Chana Ltd,Garments,Mini Dynamic Catalog (Annual),91,71
L118974,64000653,"Tailor, Garde and Rao",Agriculture,IM Star Pro,25,89
L118975,64000417,"Amble, Toor and Chacko",Leather,Mini Dynamic Catalog (Monthly),93,96
L118976,64000856,Sani-Raj,Agriculture,IM Star Pro,73,80
L118977,64000380,Basu and Sons,Machinery,Maximiser Pro,84,91
L118978,64000136,Mand-Chaudhuri,Packaging,Free,87,81
L118979,64000331,Deo Inc,Packaging,Maximiser Pro,84,88
L118980,64000854,Wadhwa and Sons,Chemicals,Trustseal Pro,53,91
L118981,64000056,"Vaidya, Badami and Sanghvi",Garments,Trustseal Pro,26,97
L118982,64000297,Majumdar-Seth,Electronics,Mini Dynamic Catalog (Monthly),91,92
L118983,64000639,Vig-Ravel,Leather,Mini Dynamic Catalog (Annual),48,79
L118984,64000851,Sinha and Sons,Agriculture,Mini Dynamic Catalog (Annual),21,84
L118985,64000893,Dhar Inc,Furniture,Free,22,81
L118986,64000715,"Tella, Zachariah and Dhingra",Electronics,IM Star Pro,48,76
L118987,64000758,Gour-Kamdar,Agriculture,Maximiser Pro,70,80
L118988,64000501,"Varkey, Devi and Gokhale",Machinery,IM IL,93,91
L118989,64000934,Raju LLC,Leather,Mini Dynamic Catalog (Annual),45,72
L118990,64000207,Bath-Ratta,Garments,Free,87,83
L118991,64000017,Kuruvilla Group,Machinery,Trustseal Pro,92,93
L118992,64000510,Barad Inc,Electronics,Free,71,71
L118993,64000021,"Walla, Wagle and Sarraf",Chemicals,Maximiser Pro,28,97
L118994,64000925,"Chana, Char and Suri",Machinery,IM Leader Pro,87,82
L118995,64000050,"Kapoor, Bala and Sood",Packaging,IM Leader Pro,36,95
L118996,64000668,Dixit-Garg,Chemicals,IM Leader Pro,94,89
L118997,64000474,"Basak, Kaur and Barman",Garments,Free,73,86
L118998,64000200,Chaudhary-Sama,Garments,Mini Dynamic Catalog (Monthly),62,88
L118999,64000304,"Sant, Mander and Kaur",Garments,Free,82,99
L119000,64000042,Krishna Ltd,Electronics,IM Star Pro,66,84
L119001,64000706,Roy-Choudhry,Garments,Trustseal Pro,50,93
L119002,64000199,"Arya, Deshpande and Goswami",Packaging,Trustseal Pro,69,77
L119003,64000104,Lal Inc,Chemicals,Maximiser Pro,61,96
L119004,64000439,Sheth-Dhar,Agriculture,Mini Dynamic Catalog (Monthly),83,84
L119005,64000790,Krishnan-Chandra,Chemicals,IM Leader Pro,59,86
L119006,64000059,Bhalla-Dube,Garments,Trustseal Pro,91,89
L119007,64000884,"Golla, Krishna and Soni",Chemicals,IM IL,50,82
L119008,64000382,Dayal-Toor,Chemicals,Mini Dynamic Catalog (Annual),86,96
L119009,64000535,"Ghose, Bava and Johal",Agriculture,Mini Dynamic Catalog (Monthly),50,86
L119010,64000327,"Sankar, Raj and Lalla",Agriculture,Free,83,74
L119011,64000583,Chana Ltd,Garments,Mini Dynamic Catalog (Annual),91,74
L119012,64000592,Bhardwaj-Sastry,Leather,Free,68,98
L119013,64000082,Dua-Wali,Leather,Free,90,78
L119014,64000242,"Wali, Sandhu and Bhat",Packaging,Free,90,76
L119015,64000631,Arya-Sampath,Agriculture,IM Star Pro,87,86
L119016,64000788,Chakraborty Group,Furniture,IM IL,16,94
L119017,64000303,"Deep, Zachariah and Verma",Electronics,IM IL,88,85
L119018,64000773,Koshy Ltd,Chemicals,Maximiser Pro,78,97
L119019,64000986,"Bansal, De and Cherian",Machinery,Free,67,84
L119020,64000052,Sarraf-Bali,Chemicals,Mini Dynamic Catalog (Monthly),93,72
L119021,64000460,Bedi-Dua,Chemicals,IM IL,32,98
L119022,64000637,Dutt Ltd,Garments,Maximiser Pro,41,95
L119023,64000657,Sarkar-Dey,Packaging,Free,86,97
L119024,64000635,Sem and Sons,Chemicals,Free,77,78
L119025,64000371,Din-Kala,Furniture,Free,89,94
L119026,64000525,"Sharma, Gole and Choudhry",Machinery,Trustseal Pro,90,84
L119027,64000827,"Chacko, Sant and Chad",Chemicals,Mini Dynamic Catalog (Annual),59,73
L119028,64000289,Balay-Vohra,Chemicals,Maximiser Pro,42,85
L119029,64000243,Sane-Vala,Machinery,Free,80,79
L119030,64000859,Rege-Loyal,Leather,IM Star Pro,91,92
L119031,64000066,Barad-Keer,Machinery,IM Leader Pro,92,86
L119032,64000666,Sankaran and Sons,Chemicals,IM Leader Pro,82,87
L119033,64000249,Gulati-Wable,Agriculture,Free,92,87
L119034,64000742,Saini LLC,Furniture,IM Star Pro,75,72
L119035,64000915,Borra-Brahmbhatt,Packaging,Maximiser Pro,40,98
L119036,64000707,"Sodhi, Kamdar and Hans",Leather,Trustseal Pro,69,80
L119037,64000689,Gokhale and Sons,Machinery,Free,75,74
L119038,64000692,Dara PLC,Leather,Free,79,96
L119039,64000246,Bhatia and Sons,Electronics,IM Star Pro,93,82
L119040,64000189,Chana Ltd,Electronics,Maximiser Pro,88,98
L119041,64000835,"Sheth, Varughese and Mangal",Garments,Free,32,83
L119042,64000583,Chana Ltd,Garments,Mini Dynamic Catalog (Annual),91,85
L119043,64000304,"Sant, Mander and Kaur",Garments,Free,82,96
L119044,64000661,Lalla PLC,Machinery,Free,87,95
L119045,64000140,Handa Inc,Machinery,Free,86,92
L119046,64000409,"Rajagopalan, Kale and Sachar",Furniture,Mini Dynamic Catalog (Annual),51,71
L119047,64000211,"Samra, Seshadri and Dhaliwal",Agriculture,IM Star Pro,48,79
L119048,64000774,"Kapur, Bajwa and Virk",Machinery,IM Star Pro,35,88
L119049,64000200,Chaudhary-Sama,Garments,Mini Dynamic Catalog (Monthly),62,94
L119050,64000258,"Bhatt, Chawla and Chauhan",Leather,Free,45,71
L119051,64000475,Subramanian LLC,Chemicals,Mini Dynamic Catalog (Monthly),32,79
L119052,64000336,Kakar Inc,Packaging,IM Star Pro,50,93
L119053,64000938,Gulati and Sons,Electronics,IM Leader Pro,88,70
L119054,64000604,Dua-Kohli,Electronics,Trustseal Pro,92,86
L119055,64000345,"Ghosh, Vig and Manne",Agriculture,Free,89,88
L119056,64000845,Kuruvilla Inc,Agriculture,Free,88,93
L119057,64000345,"Ghosh, Vig and Manne",Agriculture,Free,89,91
L119058,64000293,Andra and Sons,Agriculture,IM Leader Pro,33,73
L119059,64000007,Salvi PLC,Furniture,IM Star Pro,98,94
L119060,64000726,Kakar Inc,Garments,IM IL,95,82
L119061,64000563,"Sami, Jayaraman and Raju",Packaging,IM Leader Pro,22,80
L119062,64000441,Sule Ltd,Leather,Mini Dynamic Catalog (Annual),63,75
L119063,64000744,Kibe-Dayal,Chemicals,IM Star Pro,81,92
L119064,64000769,"Dara, Brahmbhatt and Jani",Agriculture,IM IL,88,98
L119065,64000737,"Chokshi, Gill and Bhardwaj",Electronics,Mini Dynamic Catalog (Annual),85,70
L119066,64000978,"Thaker, Bassi and Raval",Electronics,IM IL,47,98
L119067,64000788,Chakraborty Group,Furniture,IM IL,16,82
L119068,64000130,Shan-Contractor,Packaging,Mini Dynamic Catalog (Monthly),93,96
L119069,64000307,Krishna-Sridhar,Chemicals,IM Leader Pro,96,84
L119070,64000328,Dugar-Walia,Packaging,Free,86,96
L119071,64000409,"Rajagopalan, Kale and Sachar",Furniture,Mini Dynamic Catalog (Annual),51,80
L119072,64000979,Sarraf-Din,Machinery,IM Star Pro,90,99
L119073,64000576,"Chaudhuri, Gill and Kata",Packaging,IM Leader Pro,23,92
L119074,64000047,Bawa Ltd,Machinery,IM IL,85,97
L119075,64000802,"Venkataraman, Tara and Mann",Chemicals,Mini Dynamic Catalog (Annual),41,84
L119076,64000293,Andra and Sons,Agriculture,IM Leader Pro,33,76
L119077,64000637,Dutt Ltd,Garments,Maximiser Pro,41,70
L119078,64000890,Baria-Agrawal,Machinery,IM IL,41,75
L119079,64000226,Sagar-Sarna,Machinery,Maximiser Pro,25,77
L119080,64000084,Vyas-Rao,Electronics,Mini Dynamic Catalog (Monthly),87,75
L119081,64000442,Sem-Shah,Chemicals,Free,79,89
L119082,64000484,Bhat LLC,Electronics,Free,89,73
L119083,64000325,Banerjee-Wali,Furniture,IM Star Pro,64,86
L119084,64000693,"Walla, Devi and Saxena",Leather,Trustseal Pro,71,74
L119085,64000258,"Bhatt, Chawla and Chauhan",Leather,Free,45,79
L119086,64000263,"Ganesan, Manda and Chander",Electronics,Mini Dynamic Catalog (Monthly),35,88
L119087,64000609,"Dani, Luthra and Chaudhari",Chemicals,IM Star Pro,33,79
L119088,64000939,"Sandal, Varughese and Chaudhuri",Electronics,IM Leader Pro,63,81
L119089,64000763,Savant PLC,Packaging,Maximiser Pro,42,80
L119090,64000566,Sandhu-Comar,Garments,Mini Dynamic Catalog (Monthly),30,75
L119091,64000856,Sani-Raj,Agriculture,IM Star Pro,73,79
L119092,64000275,"Sekhon, Wable and Kaur",Machinery,Free,76,96
L119093,64000398,Bajaj-Kashyap,Garments,Free,91,94
L119094,64000663,Thaker-Lanka,Chemicals,Free,89,94
L119095,64000213,Chaudhary Group,Agriculture,Trustseal Pro,88,98
L119096,64000981,Sunder Inc,Agriculture,IM Leader Pro,25,92
L119097,64000554,"Sahota, Brahmbhatt and Chhabra",Chemicals,Mini Dynamic Catalog (Monthly),26,93
L119098,64000985,Sabharwal Group,Leather,IM Leader Pro,92,72
L119099,64000158,Mannan Group,Agriculture,Trustseal Pro,63,71
L119100,64000843,"Ratti, Kibe and Sarraf",Agriculture,Trustseal Pro,42,84
L119101,64000968,"Dewan, Sane and Dhar",Chemicals,IM Leader Pro,96,74
L119102,64000346,Konda Group,Chemicals,Mini Dynamic Catalog (Annual),27,78
L119103,64000459,"Sheth, Saran and Behl",Packaging,Mini Dynamic Catalog (Annual),44,71
L119104,64000666,Sankaran and Sons,Chemicals,IM Leader Pro,82,82
L119105,64000846,Chander and Sons,Machinery,Free,75,71
L119106,64000300,Borah Inc,Chemicals,Mini Dynamic Catalog (Annual),25,94
L119107,64000312,Saraf-Kapur,Furniture,Mini Dynamic Catalog (Annual),80,82
L119108,64000617,Kurian-Saran,Furniture,IM Leader Pro,17,97
L119109,64000692,Dara PLC,Leather,Free,79,72
L119110,64000318,Thakur-Bath,Leather,Mini Dynamic Catalog (Annual),93,73
L119111,64000980,"Sundaram, Khalsa and Khare",Garments,IM Star Pro,58,96
L119112,64000553,"Behl, Doshi and Barad",Garments,Mini Dynamic Catalog (Annual),41,92
L119113,64000501,"Varkey, Devi and Gokhale",Machinery,IM IL,93,74
L119114,64000330,"Varty, Virk and Desai",Garments,IM Star Pro,45,80
L119115,64000457,Kanda Group,Furniture,Maximiser Pro,27,98
L119116,64000287,Saha Ltd,Garments,Trustseal Pro,49,72
L119117,64000863,Tripathi Ltd,Electronics,IM Star Pro,24,82
L119118,64000636,Shukla-Cherian,Chemicals,Mini Dynamic Catalog (Annual),90,77
L119119,64000350,"Srinivas, Swaminathan and Rattan",Agriculture,Free,73,81
L119120,64000942,Rana-Loyal,Leather,Mini Dynamic Catalog (Monthly),73,70
L119121,64000686,Seshadri-Amble,Chemicals,Maximiser Pro,46,80
L119122,64000693,"Walla, Devi and Saxena",Leather,Trustseal Pro,71,96
L119123,64000115,"Bal, Dada and Desai",Electronics,Free,93,71
L119124,64000974,"Roy, Sodhi and Comar",Agriculture,Free,78,77
L119125,64000770,Sama Ltd,Leather,Free,50,95
L119126,64000389,Doshi and Sons,Agriculture,Trustseal Pro,53,92
L119127,64000056,"Vaidya, Badami and Sanghvi",Garments,Trustseal Pro,26,98
L119128,64000695,"Bawa, Raju and Sahni",Leather,Mini Dynamic Catalog (Monthly),96,98
L119129,64000766,Bora-Konda,Machinery,Mini Dynamic Catalog (Annual),48,73
L119130,64000214,Varma LLC,Leather,IM Star Pro,68,85
L119131,64000311,Sule-Sha,Garments,Free,46,88
L119132,64000906,"Kata, Gupta and Chadha",Agriculture,IM Star Pro,68,87
L119133,64000358,Zacharia-De,Chemicals,Mini Dynamic Catalog (Monthly),85,82
L119134,64000289,Balay-Vohra,Chemicals,Maximiser Pro,42,74
L119135,64000253,Bains-Rama,Machinery,IM Star Pro,27,92
L119136,64000750,"Agrawal, Toor and Sridhar",Electronics,Free,81,98
L119137,64000100,"Sibal, Malhotra and Sharma",Chemicals,Free,89,71
L119138,64000917,Sangha Ltd,Packaging,IM IL,96,70
L119139,64000451,Dhingra and Sons,Furniture,IM Leader Pro,91,94
L119140,64000954,"Bava, Tandon and Baria",Electronics,Mini Dynamic Catalog (Monthly),83,78
L119141,64000607,"Edwin, Viswanathan and Krishnan",Chemicals,Mini Dynamic Catalog (Monthly),24,93
L119142,64000724,Talwar Group,Packaging,Free,80,73
L119143,64000703,Shukla-Chada,Agriculture,Mini Dynamic Catalog (Annual),26,73
L119144,64000467,Ganesh Group,Chemicals,IM Leader Pro,22,76
L119145,64000662,Manne LLC,Electronics,IM IL,88,71
L119146,64000835,"Sheth, Varughese and Mangal",Garments,Free,32,72
L119147,64000683,Bakshi and Sons,Chemicals,Trustseal Pro,94,87
L119148,64000286,Borah and Sons,Chemicals,IM Leader Pro,43,82
L119149,64000534,Tak Inc,Packaging,Maximiser Pro,86,75
L119150,64000379,Sem LLC,Packaging,Mini Dynamic Catalog (Monthly),82,99
L119151,64000409,"Rajagopalan, Kale and Sachar",Furniture,Mini Dynamic Catalog (Annual),51,85
L119152,64000740,"Lall, Sibal and Agarwal",Machinery,IM Leader Pro,36,96
L119153,64000531,Bath-Bhargava,Agriculture,Maximiser Pro,62,79
L119154,64000633,Banerjee-Tiwari,Agriculture,Free,15,81
L119155,64000122,Mani-Koshy,Leather,Mini Dynamic Catalog (Annual),62,74
L119156,64000362,"Dara, Bhat and Ganesh",Packaging,Mini Dynamic Catalog (Annual),46,75
L119157,64000214,Varma LLC,Leather,IM Star Pro,68,90
L119158,64000691,Konda-Hayer,Furniture,IM Star Pro,50,82
L119159,64000856,Sani-Raj,Agriculture,IM Star Pro,73,70
L119160,64000663,Thaker-Lanka,Chemicals,Free,89,81
L119161,64000233,Kothari-Goda,Electronics,Mini Dynamic Catalog (Annual),52,94
L119162,64000512,Dugal-Kurian,Furniture,Mini Dynamic Catalog (Monthly),82,85
L119163,64000922,"Shanker, Brahmbhatt and Basak",Packaging,Trustseal Pro,90,70
L119164,64000964,Salvi PLC,Agriculture,Mini Dynamic Catalog (Annual),96,87
L119165,64000741,Bhatt-Sathe,Packaging,Mini Dynamic Catalog (Monthly),87,90
L119166,64000307,Krishna-Sridhar,Chemicals,IM Leader Pro,96,87
L119167,64000318,Thakur-Bath,Leather,Mini Dynamic Catalog (Annual),93,98
L119168,64000488,Goswami-Sanghvi,Chemicals,IM Leader Pro,82,75
L119169,64000874,"Sheth, Baral and Badami",Furniture,Trustseal Pro,34,76
L119170,64000878,Lata and Sons,Packaging,Mini Dynamic Catalog (Annual),34,87
L119171,64000987,"Boase, Sankaran and Sagar",Machinery,Maximiser Pro,70,88
L119172,64000630,Mand-Suresh,Chemicals,IM IL,41,88
L119173,64000154,Kumer Group,Electronics,Free,41,91
L119174,64000301,Chander-Karnik,Chemicals,Mini Dynamic Catalog (Annual),82,98
L119175,64000289,Balay-Vohra,Chemicals,Maximiser Pro,42,70
L119176,64000359,Lall Inc,Furniture,IM IL,31,95
L119177,64000220,Walia-Hans,Leather,IM IL,88,85
L119178,64000500,Wadhwa-Buch,Machinery,IM Star Pro,56,85
L119179,64000068,"Bora, Wali and Bose",Chemicals,IM IL,43,70
L119180,64000853,"Solanki, Setty and Chanda",Garments,Mini Dynamic Catalog (Annual),92,89
L119181,64000492,Apte-Agarwal,Machinery,IM Leader Pro,40,89
L119182,64000107,Ganesan-Suresh,Packaging,IM IL,83,83
L119183,64000022,Majumdar Ltd,Agriculture,IM Star Pro,89,86
L119184,64000930,Singh-Chowdhury,Packaging,Free,78,71
L119185,64000573,Sampath-Sethi,Furniture,Free,62,87
L119186,64000786,"Gala, Kothari and Dave",Garments,Maximiser Pro,53,72
L119187,64000745,Bhatti and Sons,Chemicals,Trustseal Pro,34,91
L119188,64000968,"Dewan, Sane and Dhar",Chemicals,IM Leader Pro,96,77
L119189,64000870,Lal-Vala,Packaging,IM Star Pro,21,84
L119190,64000528,"Khanna, Vohra and Lad",Agriculture,Mini Dynamic Catalog (Annual),22,86
L119191,64000747,Dua-Buch,Electronics,Mini Dynamic Catalog (Annual),20,87
L119192,64000532,Devi Group,Agriculture,Maximiser Pro,86,92
L119193,64000443,Ravel-Chopra,Furniture,Mini Dynamic Catalog (Monthly),40,74
L119194,64000438,Ganesh-Kadakia,Leather,IM Leader Pro,52,91
L119195,64000199,"Arya, Deshpande and Goswami",Packaging,Trustseal Pro,69,91
L119196,64000463,"Tella, Madan and Apte",Agriculture,Maximiser Pro,60,71
L119197,64000767,Bala-Vora,Leather,Mini Dynamic Catalog (Annual),56,82
L119198,64000123,"Subramanian, Shah and Loke",Machinery,Free,71,77
L119199,64000639,Vig-Ravel,Leather,Mini Dynamic Catalog (Annual),48,87
L119200,64000100,"Sibal, Malhotra and Sharma",Chemicals,Free,89,76
L119201,64000603,"Sinha, Shenoy and Sha",Machinery,IM Leader Pro,83,77
L119202,64000292,D’Alia LLC,Packaging,Free,77,87
L119203,64000407,Dhawan Inc,Packaging,Mini Dynamic Catalog (Monthly),55,71
L119204,64000730,Balay-Mall,Garments,Mini Dynamic Catalog (Monthly),36,92
L119205,64000648,Sarma-Garde,Leather,IM Star Pro,67,92
L119206,64000779,Trivedi-Varty,Electronics,Free,94,74
L119207,64000803,Rana PLC,Furniture,IM IL,45,95
L119208,64000714,Edwin-Karnik,Agriculture,Trustseal Pro,89,88
L119209,64000071,Khosla-Sur,Garments,IM Leader Pro,91,88
L119210,64000015,"Kothari, Bail and Bhatti",Leather,IM Leader Pro,66,80
L119211,64000761,"Chakrabarti, Guha and Chopra",Machinery,IM Star Pro,53,98
L119212,64000675,Dewan and Sons,Garments,IM IL,87,94
L119213,64000079,"Deol, Chakrabarti and Sarkar",Machinery,Mini Dynamic Catalog (Monthly),90,83
L119214,64000951,Ghosh-Wadhwa,Furniture,Free,21,85
L119215,64000899,Deep-Borah,Chemicals,IM IL,92,99
L119216,64000335,"Raju, Varkey and Gour",Packaging,Free,45,96
L119217,64000699,Saini Ltd,Garments,Maximiser Pro,53,94
