lead_id,timestamp,buyer_city,buyer_state,product_name,category,subcategory,quantity,order_value_rs,buyer_type,intent_score,lead_quality,urgency,budget_range,requirement_type,buyer_engagement_score,gst_verified,preferred_contact,lead_source
L113749,2026-05-06 1:09:46,Surat,Arunachal Pradesh,Corporate Polo T-Shirts,Garments,T-Shirts,420,81919,Distributor,90,Hot,Within Week,Rs. 76919 - 81919,Sample,28,No,WhatsApp,Search
L113750,2026-04-27 20:09:46,Delhi,Mizoram,Corporate Polo T-Shirts,Garments,Corporate Wear,431,127178,Retailer,60,Cold,Within Week,Rs. 122178 - 127178,Bulk Purchase,19,No,Email,ASTBuy
L113751,2026-05-14 5:09:46,Bengaluru,Andhra Pradesh,Industrial Mixer Machine,Machinery,Packaging Machine,70,187907,Wholesaler,98,Hot,Within Month,Rs. 182907 - 187907,Reselling,16,No,Call,ASTBuy
L113752,2026-04-28 2:09:46,Ahmedabad,Sikkim,Industrial Cleaning Chemical,Chemicals,Paint Chemical,256,311559,Distributor,77,Warm,Within Week,Rs. 306559 - 311559,Bulk Purchase,93,Yes,WhatsApp,ASTBuy
L113753,2026-04-19 20:09:46,Jaipur,Uttar Pradesh,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,63,162550,Manufacturer,96,Hot,Within Week,Rs. 157550 - 162550,Bulk Purchase,89,Yes,Call,Direct
L113754,2026-05-12 23:09:46,Bengaluru,Goa,Office Chair Supplier,Furniture,Wooden Table,191,368745,Manufacturer,75,Warm,Immediate,Rs. 363745 - 368745,Sample,94,No,Email,ASTBuy
L113755,2026-05-05 8:09:46,Chennai,Chhattisgarh,Packaging Machine for Factory,Machinery,Juice Machine,68,265558,Manufacturer,92,Hot,Immediate,Rs. 260558 - 265558,OEM Supply,14,No,WhatsApp,Direct
L113756,2026-05-09 15:09:46,Surat,Himachal Pradesh,Wireless CCTV Camera,Electronics,CCTV Camera,433,40828,Wholesaler,41,Cold,Immediate,Rs. 35828 - 40828,Sample,53,No,Call,Search
L113757,2026-05-07 22:09:46,Jaipur,Rajasthan,CCTV AMC Services,Electronics,CCTV Camera,315,440264,Wholesaler,49,Cold,Within Month,Rs. 435264 - 440264,Sample,82,No,WhatsApp,Direct
L113758,2026-04-25 22:09:46,Mumbai,Tripura,School Uniform Supplier,Garments,Uniforms,425,313631,Distributor,78,Warm,Immediate,Rs. 308631 - 313631,Bulk Purchase,92,Yes,Call,Search
L113759,2026-04-16 15:09:46,Chennai,Tripura,Custom Printed Labels,Packaging,Corrugated Box,173,372614,Manufacturer,61,Cold,Within Month,Rs. 367614 - 372614,Sample,87,No,Email,Recommendation
L113760,2026-04-19 13:09:46,Gurugram,Manipur,Card Holder & Cases,Leather,Laptop Sleeve,150,229403,Retailer,70,Warm,Within Month,Rs. 224403 - 229403,Reselling,79,No,WhatsApp,ASTBuy
L113761,2026-05-03 2:09:46,Chennai,Assam,HDMI Cable Requirement,Electronics,HDMI Cable,43,449392,Wholesaler,63,Cold,Within Week,Rs. 444392 - 449392,Reselling,48,No,Call,ASTBuy
L113762,2026-04-19 0:09:46,Jaipur,Karnataka,HDMI Cable Requirement,Electronics,Wireless CCTV,194,354813,Manufacturer,53,Cold,Immediate,Rs. 349813 - 354813,OEM Supply,40,No,Call,Direct
L113763,2026-04-22 7:09:46,Gurugram,Goa,CCTV AMC Services,Electronics,CCTV Camera,37,428683,Wholesaler,49,Cold,Immediate,Rs. 423683 - 428683,OEM Supply,20,No,Email,ASTBuy
L113764,2026-04-25 0:09:46,Mumbai,Gujarat,School Uniform Supplier,Garments,Corporate Wear,188,322092,Retailer,47,Cold,Immediate,Rs. 317092 - 322092,Reselling,21,Yes,Email,ASTBuy
L113765,2026-04-23 7:09:46,Delhi,Manipur,Hybrid Seeds Requirement,Agriculture,Pesticides,207,117747,Manufacturer,93,Hot,Immediate,Rs. 112747 - 117747,OEM Supply,43,No,Email,ASTBuy
L113766,2026-05-13 13:09:46,Ludhiana,Jharkhand,Sugarcane Juice Machine,Machinery,Juice Machine,175,20260,Wholesaler,66,Warm,Within Month,Rs. 15260 - 20260,OEM Supply,64,Yes,Call,Direct
L113767,2026-04-21 3:09:46,Jaipur,Gujarat,Drip Irrigation Setup,Agriculture,Seeds,485,188902,Distributor,82,Warm,Within Month,Rs. 183902 - 188902,Reselling,60,Yes,Call,Direct
L113768,2026-04-24 17:09:46,Chennai,Manipur,Wireless CCTV Camera,Electronics,HDMI Cable,437,195564,Retailer,56,Cold,Within Week,Rs. 190564 - 195564,Bulk Purchase,53,Yes,Call,Direct
L113769,2026-04-30 23:09:46,Ahmedabad,Tamil Nadu,Drip Irrigation Setup,Agriculture,Seeds,95,82437,Wholesaler,71,Warm,Within Week,Rs. 77437 - 82437,Sample,17,Yes,WhatsApp,Search
L113770,2026-04-21 0:09:46,Mumbai,Tripura,Bulk Cotton T-Shirts,Garments,Hoodies,411,36039,Retailer,82,Warm,Within Week,Rs. 31039 - 36039,Reselling,26,Yes,Call,ASTBuy
L113771,2026-05-03 8:09:46,Ahmedabad,Karnataka,Reception Desk Requirement,Furniture,Wooden Table,402,70648,Wholesaler,75,Warm,Immediate,Rs. 65648 - 70648,OEM Supply,85,Yes,Call,Direct
L113772,2026-05-12 16:09:46,Mumbai,Mizoram,Plastic Packaging Pouch,Packaging,Labels,354,392317,Manufacturer,76,Warm,Immediate,Rs. 387317 - 392317,Bulk Purchase,27,Yes,Call,Search
L113773,2026-05-10 12:09:46,Jaipur,Tripura,Drip Irrigation Setup,Agriculture,Seeds,365,60588,Wholesaler,48,Cold,Immediate,Rs. 55588 - 60588,Reselling,77,No,Call,ASTBuy
L113774,2026-04-25 7:09:46,Mumbai,Himachal Pradesh,Modular Workstation Table,Furniture,Wooden Table,417,237849,Distributor,67,Warm,Within Week,Rs. 232849 - 237849,Reselling,73,Yes,Email,ASTBuy
L113775,2026-04-17 19:09:46,Gurugram,Maharashtra,Plastic Packaging Pouch,Packaging,Plastic Pouch,442,16148,Retailer,57,Cold,Within Month,Rs. 11148 - 16148,Sample,70,No,WhatsApp,Search
L113776,2026-04-29 9:09:46,Mumbai,Bihar,Paint Chemical Supplier,Chemicals,Paint Chemical,447,340237,Wholesaler,62,Cold,Immediate,Rs. 335237 - 340237,Reselling,99,Yes,Call,ASTBuy
L113777,2026-05-06 10:09:46,Jaipur,Arunachal Pradesh,PU Leather Passport Cover Holder,Leather,Card Holder,157,16304,Wholesaler,51,Cold,Within Week,Rs. 11304 - 16304,OEM Supply,77,Yes,Email,Direct
L113778,2026-04-18 3:09:46,Delhi,Chhattisgarh,Plastic Packaging Pouch,Packaging,Labels,130,20584,Distributor,68,Warm,Within Month,Rs. 15584 - 20584,Sample,76,Yes,WhatsApp,Search
L113779,2026-05-11 3:09:46,Chennai,Odisha,Organic Fertilizers,Agriculture,Fertilizers,72,103679,Distributor,52,Cold,Immediate,Rs. 98679 - 103679,Sample,90,Yes,Call,Direct
L113780,2026-05-12 11:09:46,Bengaluru,Mizoram,Plastic Packaging Pouch,Packaging,Corrugated Box,221,119655,Distributor,79,Warm,Within Week,Rs. 114655 - 119655,Reselling,40,Yes,WhatsApp,Direct
L113781,2026-05-10 11:09:46,Gurugram,Arunachal Pradesh,Card Holder & Cases,Leather,Organizer Bag,21,27252,Wholesaler,55,Cold,Immediate,Rs. 22252 - 27252,Reselling,89,No,WhatsApp,Direct
L113782,2026-04-19 9:09:46,Chennai,Telangana,Semi Automatic Lathe Machine,Machinery,Mixer Machine,78,255877,Wholesaler,49,Cold,Within Week,Rs. 250877 - 255877,OEM Supply,38,No,WhatsApp,Direct
L113783,2026-04-21 8:09:46,Mumbai,Telangana,PU Leather Passport Cover Holder,Leather,Wallet,97,401505,Retailer,98,Hot,Within Month,Rs. 396505 - 401505,Bulk Purchase,39,Yes,Email,Recommendation
L113784,2026-05-01 11:09:46,Noida,Punjab,Corrugated Shipping Boxes,Packaging,Labels,44,255654,Retailer,45,Cold,Immediate,Rs. 250654 - 255654,Bulk Purchase,38,Yes,WhatsApp,Recommendation
L113785,2026-05-11 20:09:46,Ludhiana,Kerala,Paint Chemical Supplier,Chemicals,Paint Chemical,487,163413,Manufacturer,64,Cold,Within Month,Rs. 158413 - 163413,OEM Supply,71,Yes,Call,Direct
L113786,2026-04-29 10:09:46,Mumbai,Manipur,Paint Chemical Supplier,Chemicals,Industrial Solvents,376,116577,Manufacturer,81,Warm,Immediate,Rs. 111577 - 116577,Sample,57,Yes,Email,Search
L113787,2026-05-09 20:09:46,Ludhiana,Mizoram,Custom Printed Labels,Packaging,Corrugated Box,368,324770,Distributor,69,Warm,Immediate,Rs. 319770 - 324770,Sample,71,Yes,WhatsApp,ASTBuy
L113788,2026-04-16 20:09:46,Mumbai,Haryana,Drip Irrigation Setup,Agriculture,Seeds,495,187209,Wholesaler,78,Warm,Immediate,Rs. 182209 - 187209,OEM Supply,64,Yes,Call,Recommendation
L113789,2026-04-24 14:09:46,Chennai,Uttar Pradesh,Office Chair Supplier,Furniture,Wooden Table,14,90147,Distributor,44,Cold,Immediate,Rs. 85147 - 90147,Sample,96,Yes,WhatsApp,ASTBuy
L113790,2026-05-10 12:09:46,Ahmedabad,Arunachal Pradesh,Office Chair Supplier,Furniture,Office Chair,283,125936,Distributor,98,Hot,Immediate,Rs. 120936 - 125936,Bulk Purchase,25,Yes,Call,Search
L113791,2026-04-20 2:09:46,Mumbai,Chhattisgarh,Packaging Machine for Factory,Machinery,Juice Machine,297,255181,Retailer,41,Cold,Within Week,Rs. 250181 - 255181,OEM Supply,98,No,Email,Recommendation
L113792,2026-04-30 7:09:46,Delhi,Chhattisgarh,HDMI Cable Requirement,Electronics,Adapters,182,395433,Wholesaler,73,Warm,Within Month,Rs. 390433 - 395433,OEM Supply,42,Yes,Call,Search
L113793,2026-04-22 19:09:46,Jaipur,Maharashtra,Plastic Packaging Pouch,Packaging,Plastic Pouch,346,3939,Distributor,46,Cold,Immediate,Rs. 100 - 3939,Sample,48,Yes,Call,Recommendation
L113794,2026-04-24 8:09:46,Chennai,Assam,Wireless CCTV Camera,Electronics,CCTV Camera,175,182015,Wholesaler,81,Warm,Within Week,Rs. 177015 - 182015,Sample,81,Yes,Email,Recommendation
L113795,2026-05-10 14:09:46,Ludhiana,Kerala,Paint Chemical Supplier,Chemicals,Paint Chemical,383,365672,Retailer,69,Warm,Within Week,Rs. 360672 - 365672,Sample,74,Yes,WhatsApp,Direct
L113796,2026-05-07 8:09:46,Ahmedabad,Telangana,Organic Fertilizers,Agriculture,Drip Irrigation,403,98340,Retailer,74,Warm,Within Week,Rs. 93340 - 98340,Bulk Purchase,34,Yes,Email,Direct
L113797,2026-05-04 21:09:46,Noida,Haryana,Fiber Optic Cable Supplier,Electronics,Fiber Optic Cable,400,11685,Retailer,41,Cold,Immediate,Rs. 6685 - 11685,Bulk Purchase,87,No,Call,Search
L113798,2026-05-12 15:09:46,Surat,Kerala,Card Holder & Cases,Leather,Wallet,177,107469,Manufacturer,53,Cold,Within Month,Rs. 102469 - 107469,Bulk Purchase,32,Yes,Email,Direct
L113799,2026-05-03 16:09:46,Surat,Bihar,Packaging Machine for Factory,Machinery,Juice Machine,253,134452,Manufacturer,98,Hot,Within Week,Rs. 129452 - 134452,OEM Supply,48,Yes,WhatsApp,ASTBuy
L113800,2026-05-08 10:09:46,Gurugram,Sikkim,Card Holder & Cases,Leather,Organizer Bag,309,180881,Manufacturer,62,Cold,Within Week,Rs. 175881 - 180881,Reselling,67,No,Call,ASTBuy
L113801,2026-04-19 1:09:46,Bengaluru,Meghalaya,Card Holder & Cases,Leather,Wallet,37,373718,Wholesaler,69,Warm,Immediate,Rs. 368718 - 373718,Reselling,80,No,WhatsApp,Direct
L113802,2026-04-15 12:09:46,Chennai,Nagaland,Reception Desk Requirement,Furniture,Office Chair,188,425934,Wholesaler,53,Cold,Within Month,Rs. 420934 - 425934,Sample,96,No,Call,ASTBuy
L113803,2026-04-23 19:09:46,Chennai,Chhattisgarh,Plastic Packaging Pouch,Packaging,Plastic Pouch,223,149001,Distributor,71,Warm,Within Month,Rs. 144001 - 149001,Sample,43,Yes,Email,Recommendation
L113804,2026-04-30 3:09:46,Jaipur,Odisha,CCTV AMC Services,Electronics,Adapters,441,101652,Retailer,76,Warm,Within Week,Rs. 96652 - 101652,Sample,13,Yes,WhatsApp,Search
L113805,2026-04-30 5:09:46,Delhi,Meghalaya,Industrial Mixer Machine,Machinery,Lathe Machine,23,88689,Retailer,98,Hot,Within Week,Rs. 83689 - 88689,Reselling,57,Yes,Email,ASTBuy
L113806,2026-04-19 4:09:46,Noida,Goa,Industrial Mixer Machine,Machinery,Packaging Machine,354,409796,Manufacturer,63,Cold,Immediate,Rs. 404796 - 409796,Bulk Purchase,32,No,Call,Direct
L113807,2026-05-12 6:09:46,Noida,Arunachal Pradesh,Corporate Polo T-Shirts,Garments,T-Shirts,108,51245,Manufacturer,54,Cold,Within Week,Rs. 46245 - 51245,Reselling,67,Yes,Email,ASTBuy
L113808,2026-05-07 2:09:46,Ludhiana,Odisha,Sugarcane Juice Machine,Machinery,Packaging Machine,296,466163,Retailer,74,Warm,Within Week,Rs. 461163 - 466163,OEM Supply,26,No,WhatsApp,Recommendation
L113809,2026-04-16 20:09:46,Gurugram,Rajasthan,Modular Workstation Table,Furniture,Wooden Table,163,261591,Retailer,93,Hot,Immediate,Rs. 256591 - 261591,Reselling,64,No,WhatsApp,Search
L113810,2026-05-07 15:09:46,Ahmedabad,Bihar,Organic Fertilizers,Agriculture,Seeds,192,430933,Wholesaler,67,Warm,Within Week,Rs. 425933 - 430933,Reselling,39,Yes,Call,ASTBuy
L113811,2026-05-09 19:09:46,Gurugram,Chhattisgarh,Plastic Packaging Pouch,Packaging,Labels,461,351445,Wholesaler,55,Cold,Immediate,Rs. 346445 - 351445,Bulk Purchase,84,Yes,WhatsApp,Recommendation
L113812,2026-04-14 18:09:46,Jaipur,Gujarat,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,244,418810,Retailer,69,Warm,Within Week,Rs. 413810 - 418810,Reselling,42,Yes,WhatsApp,Direct
L113813,2026-05-05 22:09:46,Mumbai,Kerala,Custom Printed Labels,Packaging,Plastic Pouch,427,380818,Distributor,40,Cold,Within Week,Rs. 375818 - 380818,Reselling,10,Yes,Email,ASTBuy
L113814,2026-05-08 20:09:46,Ahmedabad,Arunachal Pradesh,Industrial Mixer Machine,Machinery,Juice Machine,491,450438,Manufacturer,62,Cold,Immediate,Rs. 445438 - 450438,OEM Supply,33,No,WhatsApp,Direct
L113815,2026-04-21 4:09:46,Gurugram,Haryana,Industrial Solvents Requirement,Chemicals,Paint Chemical,489,82045,Distributor,74,Warm,Immediate,Rs. 77045 - 82045,OEM Supply,28,No,Email,Search
L113816,2026-05-10 16:09:46,Bengaluru,West Bengal,Plastic Packaging Pouch,Packaging,Corrugated Box,297,300510,Manufacturer,62,Cold,Within Week,Rs. 295510 - 300510,Bulk Purchase,16,No,Call,Search
L113817,2026-05-13 6:09:46,Ahmedabad,Haryana,Hybrid Seeds Requirement,Agriculture,Pesticides,468,379664,Retailer,65,Cold,Immediate,Rs. 374664 - 379664,Sample,60,No,WhatsApp,Search
L113818,2026-05-03 2:09:46,Delhi,Karnataka,Semi Automatic Lathe Machine,Machinery,Lathe Machine,347,99457,Wholesaler,69,Warm,Immediate,Rs. 94457 - 99457,Bulk Purchase,95,Yes,Email,Search
L113819,2026-04-29 12:09:46,Surat,Arunachal Pradesh,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,352,209060,Retailer,88,Hot,Within Week,Rs. 204060 - 209060,Bulk Purchase,90,No,Call,Search
L113820,2026-05-06 0:09:46,Jaipur,Assam,Office Chair Supplier,Furniture,Sofa,275,422389,Distributor,85,Warm,Within Week,Rs. 417389 - 422389,Sample,15,Yes,Email,ASTBuy
L113821,2026-04-23 20:09:46,Jaipur,Rajasthan,Drip Irrigation Setup,Agriculture,Seeds,470,73917,Manufacturer,77,Warm,Within Week,Rs. 68917 - 73917,Bulk Purchase,11,No,WhatsApp,Direct
L113822,2026-04-19 18:09:46,Ahmedabad,Meghalaya,Fiber Optic Cable Supplier,Electronics,Wireless CCTV,143,183480,Distributor,87,Hot,Immediate,Rs. 178480 - 183480,Sample,85,No,WhatsApp,Recommendation
L113823,2026-05-12 20:09:46,Noida,Chhattisgarh,PU Leather Passport Cover Holder,Leather,Organizer Bag,319,391268,Wholesaler,81,Warm,Within Week,Rs. 386268 - 391268,Sample,79,No,Email,Search
L113824,2026-05-13 11:09:46,Surat,Rajasthan,Custom Printed Labels,Packaging,Labels,352,417449,Wholesaler,88,Hot,Immediate,Rs. 412449 - 417449,Reselling,18,Yes,Email,Search
L113825,2026-04-28 6:09:46,Noida,Tamil Nadu,CCTV AMC Services,Electronics,Adapters,12,111668,Manufacturer,41,Cold,Immediate,Rs. 106668 - 111668,Reselling,41,No,WhatsApp,Search
L113826,2026-04-15 10:09:46,Delhi,Maharashtra,Corporate Polo T-Shirts,Garments,Kids Wear,115,332913,Wholesaler,63,Cold,Within Month,Rs. 327913 - 332913,Reselling,31,No,Email,Search
L113827,2026-05-09 11:09:46,Jaipur,Arunachal Pradesh,Paint Chemical Supplier,Chemicals,Industrial Solvents,104,279612,Distributor,88,Hot,Within Week,Rs. 274612 - 279612,Bulk Purchase,66,No,Call,Recommendation
L113828,2026-04-23 17:09:46,Mumbai,Punjab,Wireless CCTV Camera,Electronics,Adapters,242,22890,Manufacturer,67,Warm,Within Week,Rs. 17890 - 22890,Sample,96,No,Email,ASTBuy
L113829,2026-04-18 7:09:46,Bengaluru,West Bengal,Custom Printed Labels,Packaging,Shipping Box,215,44009,Retailer,61,Cold,Within Month,Rs. 39009 - 44009,Reselling,50,No,WhatsApp,Recommendation
L113830,2026-05-09 23:09:46,Jaipur,Madhya Pradesh,CCTV AMC Services,Electronics,Adapters,103,445610,Wholesaler,73,Warm,Within Month,Rs. 440610 - 445610,Reselling,93,No,WhatsApp,Search
L113831,2026-04-30 11:09:46,Delhi,Tamil Nadu,Paint Chemical Supplier,Chemicals,Cleaning Chemical,261,467926,Retailer,73,Warm,Within Week,Rs. 462926 - 467926,Reselling,19,Yes,WhatsApp,Search
L113832,2026-04-23 5:09:46,Mumbai,Odisha,Custom Printed Labels,Packaging,Plastic Pouch,282,163317,Retailer,86,Hot,Within Month,Rs. 158317 - 163317,Bulk Purchase,52,Yes,WhatsApp,Search
L113833,2026-05-03 13:09:46,Surat,Tamil Nadu,HDMI Cable Requirement,Electronics,Adapters,2,382858,Distributor,96,Hot,Immediate,Rs. 377858 - 382858,OEM Supply,96,Yes,Call,ASTBuy
L113834,2026-04-29 17:09:46,Ahmedabad,Sikkim,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,284,31677,Wholesaler,44,Cold,Immediate,Rs. 26677 - 31677,Reselling,21,No,WhatsApp,ASTBuy
L113835,2026-04-27 5:09:46,Gurugram,Bihar,Reception Desk Requirement,Furniture,Wooden Table,143,176629,Manufacturer,56,Cold,Within Week,Rs. 171629 - 176629,Sample,77,No,Email,Recommendation
L113836,2026-04-19 0:09:46,Chennai,Tripura,Reception Desk Requirement,Furniture,Office Chair,388,476727,Retailer,41,Cold,Immediate,Rs. 471727 - 476727,Sample,32,Yes,Email,Search
L113837,2026-04-27 16:09:46,Jaipur,Maharashtra,Modular Workstation Table,Furniture,Wooden Table,33,265464,Distributor,64,Cold,Within Week,Rs. 260464 - 265464,OEM Supply,17,Yes,Email,Direct
L113838,2026-05-05 23:09:46,Surat,Jharkhand,Modular Workstation Table,Furniture,Office Chair,64,110318,Retailer,68,Warm,Within Week,Rs. 105318 - 110318,Reselling,21,Yes,Call,Direct
L113839,2026-04-15 13:09:46,Ludhiana,Bihar,Leather Wallet for Corporate Gifting,Leather,Passport Holder,92,306717,Retailer,64,Cold,Within Month,Rs. 301717 - 306717,Bulk Purchase,73,No,Email,Search
L113840,2026-04-30 1:09:46,Noida,Kerala,Paint Chemical Supplier,Chemicals,Paint Chemical,40,475144,Distributor,68,Warm,Within Week,Rs. 470144 - 475144,Sample,30,Yes,Call,Direct
L113841,2026-04-25 11:09:46,Ludhiana,Andhra Pradesh,Sugarcane Juice Machine,Machinery,Lathe Machine,429,34195,Manufacturer,51,Cold,Immediate,Rs. 29195 - 34195,Bulk Purchase,57,Yes,WhatsApp,Search
L113842,2026-05-13 18:09:46,Ahmedabad,Tamil Nadu,Wireless CCTV Camera,Electronics,HDMI Cable,406,396199,Wholesaler,87,Hot,Within Month,Rs. 391199 - 396199,Reselling,59,Yes,WhatsApp,Search
L113843,2026-05-03 13:09:46,Mumbai,Rajasthan,CCTV AMC Services,Electronics,Wireless CCTV,28,378709,Wholesaler,89,Hot,Within Week,Rs. 373709 - 378709,Sample,89,No,Email,Recommendation
L113844,2026-04-16 18:09:46,Noida,Uttarakhand,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,148,408945,Manufacturer,94,Hot,Within Week,Rs. 403945 - 408945,Sample,95,No,Email,Search
L113845,2026-05-09 3:09:46,Ahmedabad,Madhya Pradesh,Reception Desk Requirement,Furniture,Modular Desk,301,369019,Wholesaler,95,Hot,Within Week,Rs. 364019 - 369019,Bulk Purchase,30,No,Email,Search
L113846,2026-05-10 13:09:46,Bengaluru,Goa,Packaging Machine for Factory,Machinery,Juice Machine,384,87181,Distributor,41,Cold,Within Week,Rs. 82181 - 87181,Reselling,18,Yes,Email,Direct
L113847,2026-04-18 7:09:46,Ahmedabad,Rajasthan,Organic Fertilizers,Agriculture,Fertilizers,446,249509,Distributor,73,Warm,Within Week,Rs. 244509 - 249509,Reselling,100,Yes,Email,Search
L113848,2026-05-14 10:09:46,Surat,Punjab,Leather Wallet for Corporate Gifting,Leather,Organizer Bag,81,293191,Distributor,89,Hot,Immediate,Rs. 288191 - 293191,Sample,53,Yes,WhatsApp,ASTBuy
L113849,2026-04-15 5:09:46,Ludhiana,Rajasthan,HDMI Cable Requirement,Electronics,Wireless CCTV,353,3083,Wholesaler,72,Warm,Immediate,Rs. 100 - 3083,Sample,51,No,WhatsApp,Recommendation
L113850,2026-04-19 22:09:46,Mumbai,Meghalaya,Travel Organizer Bag,Leather,Organizer Bag,50,58425,Manufacturer,98,Hot,Immediate,Rs. 53425 - 58425,Sample,47,No,Call,Direct
L113851,2026-04-26 13:09:46,Noida,Odisha,Paint Chemical Supplier,Chemicals,Paint Chemical,354,163340,Retailer,71,Warm,Immediate,Rs. 158340 - 163340,Reselling,25,Yes,Email,Search
L113852,2026-05-13 20:09:46,Ahmedabad,Uttar Pradesh,Sugarcane Juice Machine,Machinery,Mixer Machine,341,175259,Wholesaler,57,Cold,Immediate,Rs. 170259 - 175259,Sample,64,Yes,Email,Recommendation
L113853,2026-05-09 23:09:46,Gurugram,Uttar Pradesh,Drip Irrigation Setup,Agriculture,Pesticides,112,142462,Manufacturer,58,Cold,Within Week,Rs. 137462 - 142462,Bulk Purchase,89,Yes,Call,Search
L113854,2026-04-15 19:09:46,Ludhiana,Assam,Paint Chemical Supplier,Chemicals,Paint Chemical,3,71747,Retailer,53,Cold,Within Week,Rs. 66747 - 71747,Bulk Purchase,99,Yes,Call,Direct
L113855,2026-05-11 13:09:46,Surat,Uttar Pradesh,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,208,346386,Distributor,59,Cold,Within Month,Rs. 341386 - 346386,Sample,13,Yes,Email,Search
L113856,2026-04-15 22:09:46,Noida,Rajasthan,Travel Organizer Bag,Leather,Laptop Sleeve,419,363885,Manufacturer,59,Cold,Within Month,Rs. 358885 - 363885,Reselling,19,No,WhatsApp,Direct
L113857,2026-05-04 3:09:46,Surat,Manipur,Bulk Cotton T-Shirts,Garments,Kids Wear,176,85364,Manufacturer,97,Hot,Immediate,Rs. 80364 - 85364,Sample,36,No,WhatsApp,Recommendation
L113858,2026-04-21 6:09:46,Jaipur,Himachal Pradesh,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,436,465310,Wholesaler,56,Cold,Within Month,Rs. 460310 - 465310,Sample,69,No,Email,Search
L113859,2026-05-04 9:09:46,Gurugram,Rajasthan,Card Holder & Cases,Leather,Wallet,188,80046,Distributor,85,Warm,Within Month,Rs. 75046 - 80046,Reselling,52,Yes,Call,ASTBuy
L113860,2026-05-11 4:09:46,Surat,Arunachal Pradesh,Drip Irrigation Setup,Agriculture,Pesticides,201,133339,Retailer,96,Hot,Within Month,Rs. 128339 - 133339,Bulk Purchase,64,No,WhatsApp,ASTBuy
L113861,2026-05-02 5:09:46,Chennai,Madhya Pradesh,Corrugated Shipping Boxes,Packaging,Labels,58,43620,Retailer,50,Cold,Within Month,Rs. 38620 - 43620,OEM Supply,41,No,Email,ASTBuy
L113862,2026-04-28 15:09:46,Mumbai,Arunachal Pradesh,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,365,68194,Wholesaler,54,Cold,Immediate,Rs. 63194 - 68194,Reselling,52,Yes,Email,ASTBuy
L113863,2026-05-08 7:09:46,Ludhiana,Sikkim,Travel Organizer Bag,Leather,Card Holder,228,155178,Wholesaler,88,Hot,Immediate,Rs. 150178 - 155178,Sample,34,Yes,Email,Recommendation
L113864,2026-04-27 2:09:46,Jaipur,Punjab,Plastic Packaging Pouch,Packaging,Plastic Pouch,330,443520,Distributor,83,Warm,Immediate,Rs. 438520 - 443520,Reselling,66,No,WhatsApp,Direct
L113865,2026-04-16 9:09:46,Surat,Uttar Pradesh,Custom Printed Labels,Packaging,Plastic Pouch,266,64790,Manufacturer,65,Cold,Immediate,Rs. 59790 - 64790,Reselling,23,No,WhatsApp,Direct
