event_id,timestamp,seller_id,company_name,persona_type,service_name,city,event_type,event_source,event_value,metadata
E197625,2026-04-25 20:23:50,64000118,Mangal LLC,New Seller,IM IL,Ludhiana,lead_consumed,notification_engine,43,{'platform': 'Desktop'}
E197626,2026-04-23 5:22:04,64000645,Chaudry Inc,Lazy Seller,IM Leader Pro,Noida,sales_call,crm_system,10,"{'call_duration_mins': 22, 'call_outcome': 'No Response'}"
E197627,2026-05-14 16:15:47,64000162,Golla-Sridhar,Power Seller,Maximiser Pro,Bengaluru,lead_received,notification_engine,70,"{'intent_score': 93, 'category': 'Electronics', 'source': 'BizFeed'}"
E197628,2026-04-30 12:41:17,64000187,Bhasin-Jayaraman,Churning Seller,Mini Dynamic Catalog (Monthly),Jaipur,login,buyer_platform,53,{'platform': 'App'}
E197629,2026-04-16 18:01:00,64000943,Tata PLC,Churning Seller,IM IL,Bengaluru,login,seller_portal,57,{'platform': 'Mobile Site'}
E197630,2026-04-19 8:18:17,64000193,"Hayer, Bora and Wason",Power Seller,IM IL,Mumbai,quotation_sent,buyer_platform,12,{'quotation_value': 185590}
E197631,2026-04-22 4:26:42,64000846,Chander and Sons,Free Active Seller,Free,Chennai,catalog_updated,notification_engine,26,{'products_updated': 12}
E197632,2026-04-27 13:03:36,64000131,Bobal Group,Churning Seller,Maximiser Pro,Jaipur,lead_received,crm_system,90,"{'intent_score': 68, 'category': 'Machinery', 'source': 'BizFeed'}"
E197633,2026-05-09 12:57:00,64000736,Gill LLC,Power Seller,Mini Dynamic Catalog (Annual),Noida,lead_consumed,buyer_platform,78,{'platform': 'Desktop'}
E197634,2026-05-10 9:10:30,64000627,Bhatnagar-Deo,Lazy Seller,Mini Dynamic Catalog (Annual),Gurugram,hot_lead_missed,buyer_platform,65,"{'intent_score': 93, 'penalty_score': 18}"
E197635,2026-04-28 14:37:12,64000401,Chhabra Ltd,Lazy Seller,IM IL,Bengaluru,login,notification_engine,95,{'platform': 'Mobile Site'}
E197636,2026-04-27 9:29:47,64000023,"Rana, Kapoor and Lanka",Lazy Seller,Mini Dynamic Catalog (Annual),Bengaluru,sales_call,seller_portal,98,"{'call_duration_mins': 5, 'call_outcome': 'No Response'}"
E197637,2026-04-27 22:26:29,64000515,Shukla Ltd,Power Seller,IM IL,Surat,product_added,crm_system,60,{'products_added': 1}
E197638,2026-04-17 5:55:07,64000192,Mani-Madan,Power Seller,Mini Dynamic Catalog (Monthly),Bengaluru,lead_consumed,buyer_platform,16,{'platform': 'Desktop'}
E197639,2026-04-17 19:05:23,64000019,Doshi-Garde,Free Active Seller,Free,Jaipur,notification_opened,crm_system,35,{'channel': 'Email'}
E197640,2026-05-13 21:32:31,64000545,"Kota, Babu and Srinivas",Lazy Seller,IM IL,Mumbai,sales_call,crm_system,78,"{'call_duration_mins': 7, 'call_outcome': 'No Response'}"
E197641,2026-04-18 7:41:31,64000065,"Kannan, Sur and Kota",Churning Seller,IM IL,Ahmedabad,support_ticket,seller_portal,82,"{'ticket_type': 'Billing', 'priority': 'High'}"
E197642,2026-05-07 5:44:02,64000618,"Chaudhuri, Bhandari and Mammen",Free Active Seller,Free,Jaipur,response_sent,seller_portal,94,"{'response_time_mins': 58, 'platform': 'App'}"
E197643,2026-04-18 16:10:53,64000118,Mangal LLC,New Seller,IM IL,Ludhiana,lead_received,buyer_platform,14,"{'intent_score': 85, 'category': 'Industrial', 'source': 'ASTBuy'}"
E197644,2026-04-26 23:33:10,64000890,Baria-Agrawal,Lazy Seller,IM IL,Surat,hot_lead_missed,crm_system,3,"{'intent_score': 96, 'penalty_score': 8}"
E197645,2026-05-07 15:53:46,64000939,"Sandal, Varughese and Chaudhuri",New Seller,IM Leader Pro,Ahmedabad,lead_consumed,crm_system,92,{'platform': 'Mobile Site'}
E197646,2026-04-26 9:42:53,64000183,Khanna-Jayaraman,New Seller,Mini Dynamic Catalog (Annual),Ludhiana,lead_received,seller_portal,75,"{'intent_score': 74, 'category': 'Garments', 'source': 'Direct'}"
E197647,2026-05-03 11:00:43,64000711,Ahuja-Chaudry,Lazy Seller,Free,Surat,login,buyer_platform,26,{'platform': 'App'}
E197648,2026-04-23 9:44:27,64000209,"Yadav, Som and Shetty",Lazy Seller,Free,Chennai,renewal_warning,seller_portal,42,"{'risk_score': 73, 'reason': 'Lead Ignored'}"
E197649,2026-04-27 12:35:22,64000342,"Uppal, Soman and Shankar",Free Active Seller,Free,Jaipur,lead_consumed,crm_system,41,{'platform': 'App'}
E197650,2026-04-30 5:42:12,64000173,Ramanathan Ltd,Power Seller,Maximiser Pro,Chennai,lead_received,seller_portal,8,"{'intent_score': 75, 'category': 'Garments', 'source': 'BizFeed'}"
E197651,2026-04-19 18:54:57,64000509,"Rajagopal, Wali and Kapadia",Power Seller,Mini Dynamic Catalog (Annual),Mumbai,login,seller_portal,59,{'platform': 'Mobile Site'}
E197652,2026-04-16 3:40:08,64000350,"Srinivas, Swaminathan and Rattan",Free Active Seller,Free,Bengaluru,lead_consumed,notification_engine,100,{'platform': 'Mobile Site'}
E197653,2026-05-12 4:40:12,64000637,Dutt Ltd,Lazy Seller,Maximiser Pro,Bengaluru,notification_opened,crm_system,5,{'channel': 'WhatsApp'}
E197654,2026-05-03 2:42:54,64000948,Badami Inc,Power Seller,Mini Dynamic Catalog (Annual),Mumbai,response_sent,notification_engine,6,"{'response_time_mins': 45, 'platform': 'Mobile Site'}"
E197655,2026-05-13 20:09:18,64000970,"Rout, Hans and Tata",Free Active Seller,Free,Bengaluru,lead_consumed,buyer_platform,2,{'platform': 'Mobile Site'}
E197656,2026-04-17 7:47:46,64000151,Dasgupta-Bose,New Seller,Mini Dynamic Catalog (Annual),Surat,hot_lead_missed,notification_engine,86,"{'intent_score': 94, 'penalty_score': 19}"
E197657,2026-05-01 18:26:28,64000588,"Madan, Behl and Dhaliwal",Power Seller,IM Star Pro,Noida,lead_consumed,buyer_platform,17,{'platform': 'App'}
E197658,2026-05-13 12:01:51,64000494,Chhabra-Mammen,Lazy Seller,Free,Delhi,lead_received,notification_engine,31,"{'intent_score': 76, 'category': 'Electronics', 'source': 'ASTBuy'}"
E197659,2026-04-26 11:39:52,64000080,"Kadakia, Srinivasan and Sarraf",Premium Stable Seller,Maximiser Pro,Ludhiana,response_sent,crm_system,15,"{'response_time_mins': 55, 'platform': 'App'}"
E197660,2026-05-06 19:49:01,64000171,"Rajagopalan, Krishnan and Dixit",Free Active Seller,Free,Chennai,notification_opened,seller_portal,18,{'channel': 'WhatsApp'}
E197661,2026-04-20 20:28:57,64000964,Salvi PLC,Premium Stable Seller,Mini Dynamic Catalog (Annual),Ludhiana,lead_received,notification_engine,33,"{'intent_score': 63, 'category': 'Industrial', 'source': 'BizFeed'}"
E197662,2026-04-17 17:05:06,64000883,Swaminathan PLC,Premium Stable Seller,Mini Dynamic Catalog (Monthly),Ludhiana,lead_received,crm_system,62,"{'intent_score': 92, 'category': 'Electronics', 'source': 'Direct'}"
E197663,2026-05-12 9:41:49,64000063,Wadhwa-Jhaveri,Churning Seller,Mini Dynamic Catalog (Monthly),Gurugram,hot_lead_missed,notification_engine,10,"{'intent_score': 93, 'penalty_score': 5}"
E197664,2026-05-07 20:17:05,64000316,"Verma, Sibal and Rao",Lazy Seller,IM IL,Delhi,lead_consumed,buyer_platform,3,{'platform': 'Desktop'}
E197665,2026-04-30 7:37:36,64000764,"Bhasin, Madan and Raval",New Seller,Trustseal Pro,Ahmedabad,login,buyer_platform,76,{'platform': 'Desktop'}
E197666,2026-05-03 1:37:34,64000375,Wadhwa Inc,Free Active Seller,Free,Gurugram,lead_received,notification_engine,37,"{'intent_score': 64, 'category': 'Electronics', 'source': 'BizFeed'}"
E197667,2026-05-11 15:06:15,64000132,Chawla Group,Free Active Seller,Free,Chennai,login,notification_engine,69,{'platform': 'App'}
E197668,2026-04-18 21:56:41,64000533,Balan-Thaker,New Seller,Trustseal Pro,Ahmedabad,lead_consumed,crm_system,66,{'platform': 'App'}
E197669,2026-04-29 13:53:54,64000329,Viswanathan PLC,Power Seller,Free,Surat,lead_received,notification_engine,99,"{'intent_score': 49, 'category': 'Electronics', 'source': 'Direct'}"
E197670,2026-05-13 11:59:38,64000296,Sur LLC,Lazy Seller,Free,Ahmedabad,login,notification_engine,16,{'platform': 'Mobile Site'}
E197671,2026-05-02 4:35:09,64000976,Jhaveri PLC,Churning Seller,IM Leader Pro,Bengaluru,quotation_sent,notification_engine,72,{'quotation_value': 234655}
E197672,2026-04-16 0:34:00,64000623,"Soni, Dey and Trivedi",Churning Seller,Trustseal Pro,Ludhiana,hot_lead_missed,notification_engine,33,"{'intent_score': 99, 'penalty_score': 10}"
E197673,2026-05-02 3:48:36,64000189,Chana Ltd,Power Seller,Maximiser Pro,Ahmedabad,login,buyer_platform,8,{'platform': 'Desktop'}
E197674,2026-05-10 20:14:03,64000570,"Verma, Dutt and Chander",Free Active Seller,Free,Noida,lead_consumed,crm_system,85,{'platform': 'App'}
E197675,2026-05-03 8:02:02,64000845,Kuruvilla Inc,Free Active Seller,Free,Bengaluru,product_added,notification_engine,24,{'products_added': 5}
E197676,2026-04-19 9:11:34,64000739,Garg-Bhatti,Lazy Seller,IM Star Pro,Surat,support_ticket,seller_portal,14,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E197677,2026-05-01 10:12:39,64000784,Swaminathan-Sankaran,New Seller,Maximiser Pro,Noida,response_sent,notification_engine,49,"{'response_time_mins': 54, 'platform': 'App'}"
E197678,2026-05-07 18:02:40,64000858,Kari Group,New Seller,Trustseal Pro,Delhi,sales_call,notification_engine,22,"{'call_duration_mins': 4, 'call_outcome': 'Neutral'}"
E197679,2026-04-22 3:29:04,64000136,Mand-Chaudhuri,Free Active Seller,Free,Surat,response_sent,buyer_platform,96,"{'response_time_mins': 11, 'platform': 'Desktop'}"
E197680,2026-04-28 11:43:09,64000052,Sarraf-Bali,Power Seller,Mini Dynamic Catalog (Monthly),Mumbai,response_sent,buyer_platform,10,"{'response_time_mins': 57, 'platform': 'Mobile Site'}"
E197681,2026-05-10 4:17:13,64000156,"Saxena, Babu and Buch",Churning Seller,Mini Dynamic Catalog (Annual),Chennai,hot_lead_missed,crm_system,17,"{'intent_score': 97, 'penalty_score': 10}"
E197682,2026-05-13 19:19:03,64000424,"Ramakrishnan, Ramaswamy and Vaidya",New Seller,Mini Dynamic Catalog (Annual),Delhi,support_ticket,notification_engine,12,"{'ticket_type': 'Lead Quality', 'priority': 'High'}"
E197683,2026-05-02 7:56:02,64000157,Dugar-Jain,Premium Stable Seller,Maximiser Pro,Delhi,login,buyer_platform,30,{'platform': 'Desktop'}
E197684,2026-04-25 13:58:03,64000765,Desai-Chaudhry,Free Active Seller,Free,Gurugram,lead_received,seller_portal,62,"{'intent_score': 61, 'category': 'Electronics', 'source': 'Direct'}"
E197685,2026-05-05 9:52:01,64000945,Hari PLC,Churning Seller,Free,Jaipur,lead_consumed,notification_engine,39,{'platform': 'Desktop'}
E197686,2026-04-17 14:06:08,64000180,"Kulkarni, Sidhu and Chokshi",Premium Stable Seller,Free,Gurugram,lead_received,buyer_platform,42,"{'intent_score': 70, 'category': 'Machinery', 'source': 'ASTBuy'}"
E197687,2026-04-28 20:03:54,64000393,Bora-Contractor,Churning Seller,IM Star Pro,Bengaluru,login,notification_engine,63,{'platform': 'Mobile Site'}
E197688,2026-04-17 10:15:50,64000827,"Chacko, Sant and Chad",New Seller,Mini Dynamic Catalog (Annual),Delhi,lead_consumed,seller_portal,46,{'platform': 'App'}
E197689,2026-04-29 6:10:54,64000378,Kalita LLC,Premium Stable Seller,IM Leader Pro,Ludhiana,quotation_sent,seller_portal,11,{'quotation_value': 44142}
E197690,2026-05-12 8:00:28,64000257,Dube Inc,Power Seller,Mini Dynamic Catalog (Annual),Delhi,catalog_updated,buyer_platform,33,{'products_updated': 3}
E197691,2026-04-28 16:50:09,64000760,Venkatesh-Aurora,Power Seller,Trustseal Pro,Gurugram,quotation_sent,buyer_platform,56,{'quotation_value': 106719}
E197692,2026-05-10 11:11:42,64000405,Ganesh-Srinivas,Churning Seller,Maximiser Pro,Ahmedabad,hot_lead_missed,buyer_platform,86,"{'intent_score': 86, 'penalty_score': 17}"
E197693,2026-04-24 10:39:59,64000203,"Verma, Srivastava and Singhal",New Seller,Mini Dynamic Catalog (Annual),Ahmedabad,notification_opened,notification_engine,86,{'channel': 'Email'}
E197694,2026-04-27 19:39:01,64000243,Sane-Vala,Free Active Seller,Free,Gurugram,lead_received,notification_engine,20,"{'intent_score': 61, 'category': 'Electronics', 'source': 'Direct'}"
E197695,2026-05-01 17:19:17,64000185,Bala-Golla,New Seller,Mini Dynamic Catalog (Annual),Ludhiana,login,seller_portal,94,{'platform': 'Mobile Site'}
E197696,2026-04-19 2:39:10,64000193,"Hayer, Bora and Wason",Power Seller,IM IL,Mumbai,notification_opened,notification_engine,95,{'channel': 'WhatsApp'}
E197697,2026-05-05 23:50:56,64000618,"Chaudhuri, Bhandari and Mammen",Free Active Seller,Free,Jaipur,lead_received,buyer_platform,10,"{'intent_score': 64, 'category': 'Machinery', 'source': 'BizFeed'}"
E197698,2026-05-05 7:14:55,64000441,Sule Ltd,New Seller,Mini Dynamic Catalog (Annual),Gurugram,lead_received,crm_system,56,"{'intent_score': 85, 'category': 'Machinery', 'source': 'ASTBuy'}"
E197699,2026-04-27 9:08:32,64000713,Bassi-Rama,Power Seller,Mini Dynamic Catalog (Annual),Ahmedabad,response_sent,buyer_platform,89,"{'response_time_mins': 13, 'platform': 'Desktop'}"
E197700,2026-04-21 10:08:06,64000607,"Edwin, Viswanathan and Krishnan",Lazy Seller,Mini Dynamic Catalog (Monthly),Noida,notification_opened,buyer_platform,42,{'channel': 'Push'}
E197701,2026-04-18 5:24:31,64000151,Dasgupta-Bose,New Seller,Mini Dynamic Catalog (Annual),Surat,lead_consumed,notification_engine,73,{'platform': 'Desktop'}
E197702,2026-04-30 14:52:20,64000088,"Badal, Hari and Venkataraman",New Seller,Free,Surat,response_sent,buyer_platform,11,"{'response_time_mins': 30, 'platform': 'App'}"
E197703,2026-04-22 18:53:57,64000061,Tak-Srinivasan,Premium Stable Seller,Maximiser Pro,Surat,hot_lead_missed,buyer_platform,6,"{'intent_score': 97, 'penalty_score': 17}"
E197704,2026-04-17 6:50:17,64000628,Sahota Group,Free Active Seller,Free,Bengaluru,product_added,buyer_platform,41,{'products_added': 6}
E197705,2026-05-13 20:57:39,64000161,Thaker-Doctor,Premium Stable Seller,Mini Dynamic Catalog (Annual),Surat,lead_received,crm_system,12,"{'intent_score': 97, 'category': 'Garments', 'source': 'Direct'}"
E197706,2026-04-26 3:40:49,64000729,Grover PLC,Premium Stable Seller,Free,Ahmedabad,lead_consumed,buyer_platform,37,{'platform': 'App'}
E197707,2026-05-07 5:36:49,64000451,Dhingra and Sons,Premium Stable Seller,IM Leader Pro,Chennai,lead_consumed,seller_portal,10,{'platform': 'App'}
E197708,2026-04-18 12:59:50,64000689,Gokhale and Sons,Free Active Seller,Free,Bengaluru,catalog_updated,crm_system,98,{'products_updated': 10}
E197709,2026-05-04 3:28:30,64000951,Ghosh-Wadhwa,Churning Seller,Free,Gurugram,lead_received,buyer_platform,23,"{'intent_score': 91, 'category': 'Industrial', 'source': 'Direct'}"
E197710,2026-04-28 9:04:37,64000388,Yadav PLC,Free Active Seller,Free,Chennai,lead_consumed,seller_portal,100,{'platform': 'Desktop'}
E197711,2026-04-29 22:31:46,64000564,"Chopra, Balakrishnan and Atwal",Premium Stable Seller,IM Leader Pro,Surat,login,notification_engine,7,{'platform': 'App'}
E197712,2026-05-06 10:16:59,64000110,"Rau, Bala and Sachar",New Seller,IM Star Pro,Noida,hot_lead_missed,crm_system,92,"{'intent_score': 87, 'penalty_score': 13}"
E197713,2026-05-12 18:41:10,64000198,Chaudhary-Swaminathan,New Seller,Mini Dynamic Catalog (Monthly),Bengaluru,lead_received,crm_system,27,"{'intent_score': 67, 'category': 'Garments', 'source': 'BizFeed'}"
E197714,2026-04-17 15:05:08,64000823,"Krishna, Datta and Contractor",Premium Stable Seller,IM Leader Pro,Mumbai,response_sent,seller_portal,51,"{'response_time_mins': 43, 'platform': 'App'}"
E197715,2026-04-15 9:55:26,64000896,Chanda-Dyal,Power Seller,Free,Mumbai,response_sent,buyer_platform,25,"{'response_time_mins': 31, 'platform': 'App'}"
E197716,2026-04-25 8:02:17,64000674,Wali and Sons,Lazy Seller,Maximiser Pro,Chennai,sales_call,seller_portal,70,"{'call_duration_mins': 10, 'call_outcome': 'Neutral'}"
E197717,2026-04-20 11:22:24,64000825,Srinivas LLC,Free Active Seller,Free,Ahmedabad,lead_received,buyer_platform,44,"{'intent_score': 56, 'category': 'Machinery', 'source': 'ASTBuy'}"
E197718,2026-05-01 3:29:18,64000673,Amble-Rajagopal,New Seller,Free,Ludhiana,lead_received,notification_engine,67,"{'intent_score': 61, 'category': 'Machinery', 'source': 'ASTBuy'}"
E197719,2026-04-25 14:23:49,64000180,"Kulkarni, Sidhu and Chokshi",Premium Stable Seller,Free,Gurugram,sales_call,seller_portal,60,"{'call_duration_mins': 10, 'call_outcome': 'No Response'}"
E197720,2026-04-22 19:23:37,64000655,Dhawan-Borra,New Seller,IM Star Pro,Ludhiana,lead_consumed,crm_system,87,{'platform': 'Mobile Site'}
E197721,2026-05-04 11:55:18,64000904,Dey-D’Alia,Premium Stable Seller,IM Leader Pro,Mumbai,lead_consumed,notification_engine,17,{'platform': 'Desktop'}
E197722,2026-04-21 8:57:29,64000483,De Inc,Lazy Seller,IM IL,Surat,login,seller_portal,93,{'platform': 'App'}
E197723,2026-05-10 6:48:22,64000390,"Basu, Sidhu and Rau",Free Active Seller,Free,Ahmedabad,catalog_updated,crm_system,64,{'products_updated': 5}
E197724,2026-05-09 4:47:53,64000430,Bhandari and Sons,Power Seller,Free,Ludhiana,lead_received,crm_system,39,"{'intent_score': 85, 'category': 'Industrial', 'source': 'Direct'}"
E197725,2026-04-20 5:38:25,64000708,Kanda Group,Lazy Seller,Free,Gurugram,renewal_warning,seller_portal,12,"{'risk_score': 70, 'reason': 'Low Engagement'}"
E197726,2026-04-22 23:21:51,64000989,Cherian-Mander,Churning Seller,Mini Dynamic Catalog (Monthly),Ludhiana,lead_received,buyer_platform,42,"{'intent_score': 85, 'category': 'Machinery', 'source': 'Direct'}"
E197727,2026-04-17 19:50:38,64000278,Bora-Ramakrishnan,New Seller,Maximiser Pro,Mumbai,product_added,seller_portal,75,{'products_added': 3}
E197728,2026-05-10 17:35:09,64000065,"Kannan, Sur and Kota",Churning Seller,IM IL,Ahmedabad,login,crm_system,6,{'platform': 'App'}
E197729,2026-05-10 19:19:42,64000605,Konda Group,New Seller,IM Leader Pro,Bengaluru,catalog_updated,crm_system,57,{'products_updated': 4}
E197730,2026-05-13 16:56:19,64000170,"Mahal, Bhavsar and Gour",Power Seller,Free,Gurugram,catalog_updated,seller_portal,34,{'products_updated': 11}
E197731,2026-05-12 6:51:32,64000592,Bhardwaj-Sastry,Free Active Seller,Free,Jaipur,notification_opened,seller_portal,88,{'channel': 'Email'}
E197732,2026-04-23 9:00:35,64000589,Dewan Group,Free Active Seller,Free,Mumbai,support_ticket,seller_portal,20,"{'ticket_type': 'Lead Quality', 'priority': 'Medium'}"
E197733,2026-05-04 18:43:21,64000927,"Konda, Sankar and Gara",New Seller,Trustseal Pro,Ahmedabad,lead_received,seller_portal,46,"{'intent_score': 87, 'category': 'Garments', 'source': 'Direct'}"
E197734,2026-05-03 6:06:23,64000629,"Suri, Raja and Soni",Lazy Seller,Mini Dynamic Catalog (Annual),Surat,catalog_updated,buyer_platform,26,{'products_updated': 11}
E197735,2026-04-27 6:26:13,64000431,Lad LLC,Churning Seller,IM Star Pro,Jaipur,login,notification_engine,53,{'platform': 'Mobile Site'}
E197736,2026-04-18 5:20:38,64000743,Dhawan-Golla,New Seller,IM IL,Chennai,login,buyer_platform,51,{'platform': 'App'}
E197737,2026-04-23 19:04:58,64000916,Chakrabarti-Baral,Churning Seller,Mini Dynamic Catalog (Annual),Surat,lead_received,crm_system,30,"{'intent_score': 64, 'category': 'Chemicals', 'source': 'Direct'}"
E197738,2026-04-26 3:56:08,64000118,Mangal LLC,New Seller,IM IL,Ludhiana,lead_received,crm_system,10,"{'intent_score': 94, 'category': 'Chemicals', 'source': 'ASTBuy'}"
E197739,2026-05-05 16:10:00,64000552,Trivedi and Sons,Power Seller,Mini Dynamic Catalog (Annual),Ludhiana,response_sent,crm_system,48,"{'response_time_mins': 50, 'platform': 'App'}"
E197740,2026-04-25 15:56:26,64000095,Kothari-Varma,Churning Seller,IM Leader Pro,Mumbai,lead_consumed,crm_system,23,{'platform': 'App'}
E197741,2026-04-24 12:07:17,64000651,Rattan Inc,Premium Stable Seller,Maximiser Pro,Noida,lead_consumed,notification_engine,4,{'platform': 'Mobile Site'}
E197742,2026-04-28 5:34:04,64000167,Shah Inc,Power Seller,Trustseal Pro,Mumbai,quotation_sent,notification_engine,91,{'quotation_value': 154037}
E197743,2026-05-04 21:16:44,64000208,Ramaswamy-Suresh,Lazy Seller,Trustseal Pro,Mumbai,lead_received,buyer_platform,92,"{'intent_score': 57, 'category': 'Garments', 'source': 'Direct'}"
