seller_id,company_name,city,state,business_type,years_active,service_name,weekly_bl_allocation,revenue_band,persona_type,catalog_quality_score,total_products,active_categories,avg_weekly_leads,avg_weekly_lead_consumption,avg_response_rate,avg_response_time_mins,preferred_platform,seller_rating,engagement_score,seller_health_score,churn_risk,upsell_probability,last_active_days_ago,notification_open_rate,support_ticket_count,preferred_market,primary_category,secondary_categories
64000872,Ramachandran-Varghese,Noida,Uttar Pradesh,Partnership,11,Maximiser Pro,21,10L-40L,Lazy Seller,48,207,40,60,4,22,55,Desktop,4.01,33,44,High,11,27,1,2,National,Machinery,Packaging Machine|Lathe Machine|Juice Machine
64000873,"Yohannan, Dhillon and Mangal",Delhi,Delhi,Proprietorship,11,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Lazy Seller,45,75,57,19,2,30,67,App,3.47,12,19,High,18,13,39,8,Export,Furniture,Sofa|Office Chair|Wooden Table
64000874,"Sheth, Baral and Badami",Chennai,Tamil Nadu,Proprietorship,8,Trustseal Pro,14,5Cr-20Cr,Lazy Seller,68,494,4,17,6,37,80,Mobile Site,3.99,18,34,High,11,14,6,1,Export,Furniture,Sofa|Wooden Table|Modular Desk
64000875,Bhardwaj-Chad,Mumbai,Maharashtra,Partnership,4,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,New Seller,72,384,19,8,8,60,35,Desktop,3.61,69,65,Medium,53,10,4,8,Export,Electronics,HDMI Cable|Adapters|Wireless CCTV
64000876,"Mannan, Jha and Majumdar",Bengaluru,Karnataka,Partnership,4,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Premium Stable Seller,88,190,72,13,2,94,11,App,4.65,77,86,Low,23,0,14,2,Regional,Agriculture,Pesticides|Fertilizers|Drip Irrigation
64000877,"Korpal, Jha and Rana",Gurugram,Haryana,Proprietorship,10,Mini Dynamic Catalog (Annual),10,10L-40L,Lazy Seller,67,255,23,48,4,54,50,Desktop,4.5,33,39,High,15,15,2,0,Export,Electronics,HDMI Cable|Wireless CCTV|CCTV Camera
64000878,Lata and Sons,Delhi,Delhi,Partnership,6,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Churning Seller,52,351,49,8,0,42,86,App,3.73,26,34,High,22,28,44,1,Export,Packaging,Shipping Box|Plastic Pouch|Labels
64000879,Devi LLC,Ludhiana,Punjab,Private Limited,5,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Churning Seller,67,486,11,14,2,39,86,Mobile Site,4.26,38,35,High,21,29,3,5,National,Garments,Hoodies|Uniforms|T-Shirts
64000880,"Chaudhari, Dani and Mandal",Noida,Uttar Pradesh,Partnership,9,Free,0,1.5Cr-5Cr,Lazy Seller,41,473,33,17,11,22,116,Desktop,3.81,11,15,High,13,25,34,4,Export,Furniture,Modular Desk|Office Chair|Sofa
64000881,"Acharya, Bedi and Varma",Mumbai,Maharashtra,LLP,7,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Premium Stable Seller,85,184,49,47,0,91,5,Desktop,4.53,83,94,Low,22,2,25,0,Export,Leather,Wallet|Laptop Sleeve|Passport Holder
64000882,Chokshi PLC,Delhi,Delhi,LLP,1,Maximiser Pro,21,10L-40L,Lazy Seller,55,336,47,7,2,46,117,Desktop,3.66,37,34,High,19,9,4,1,National,Machinery,Packaging Machine|Juice Machine|Mixer Machine
64000883,Swaminathan PLC,Ludhiana,Punjab,Partnership,15,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Premium Stable Seller,86,262,65,20,3,98,14,Mobile Site,4.3,83,83,Low,32,3,26,4,Regional,Chemicals,Paint Chemical|Industrial Solvents|Cleaning Chemical
64000884,"Golla, Krishna and Soni",Mumbai,Maharashtra,Partnership,3,IM IL,70,10L-40L,New Seller,74,312,41,57,19,66,28,Desktop,4.7,63,50,Medium,51,10,9,5,Export,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000885,"Lala, Sangha and Varghese",Bengaluru,Karnataka,LLP,4,IM Star Pro,30,1.5Cr-5Cr,Power Seller,90,343,51,25,11,87,9,Desktop,3.52,81,94,Low,19,2,15,5,National,Garments,Uniforms|Corporate Wear|Hoodies
64000886,Dixit-Chacko,Bengaluru,Karnataka,Proprietorship,5,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Churning Seller,71,425,37,23,0,35,85,Mobile Site,3.39,44,29,High,18,29,16,8,Export,Agriculture,Fertilizers|Drip Irrigation|Pesticides
64000887,"Grover, Srivastava and Kar",Bengaluru,Karnataka,Proprietorship,14,Free,0,10L-40L,Free Active Seller,80,51,45,6,2,88,7,App,3.61,84,87,Medium,97,26,14,3,National,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000888,"Lad, Loyal and Gulati",Ahmedabad,Gujarat,Private Limited,10,Free,0,5Cr-20Cr,Free Active Seller,73,66,14,24,14,77,16,Mobile Site,4.69,77,72,Medium,78,21,8,8,Regional,Furniture,Office Chair|Wooden Table|Modular Desk
64000889,Bassi LLC,Chennai,Tamil Nadu,Proprietorship,4,Mini Dynamic Catalog (Annual),10,10L-40L,Premium Stable Seller,84,185,30,7,6,93,6,Desktop,4.76,79,90,Low,35,0,40,8,National,Leather,Laptop Sleeve|Wallet|Passport Holder
64000890,Baria-Agrawal,Surat,Gujarat,LLP,2,IM IL,70,5Cr-20Cr,Lazy Seller,40,435,5,80,13,20,63,Desktop,4.13,16,41,High,5,15,39,8,Regional,Machinery,Juice Machine|Mixer Machine|Lathe Machine
64000891,"Bhatia, Kota and Kade",Ahmedabad,Gujarat,LLP,6,Free,0,1.5Cr-5Cr,Lazy Seller,56,489,2,24,6,38,116,Mobile Site,4.55,13,45,High,18,17,9,0,Regional,Garments,T-Shirts|Kids Wear|Hoodies
64000892,"Maharaj, Lanka and Goyal",Ludhiana,Punjab,Partnership,13,IM Star Pro,30,40L-1.5Cr,Power Seller,85,264,45,8,2,94,5,Desktop,4.59,87,94,Low,26,3,11,3,Export,Leather,Laptop Sleeve|Passport Holder|Card Holder
64000893,Dhar Inc,Chennai,Tamil Nadu,Proprietorship,2,Free,0,5Cr-20Cr,Churning Seller,58,150,6,14,2,51,68,Mobile Site,3.27,46,22,High,7,21,24,0,National,Furniture,Sofa|Modular Desk|Wooden Table
64000894,Bera LLC,Ahmedabad,Gujarat,LLP,15,IM IL,70,10L-40L,Lazy Seller,67,402,18,59,49,22,106,Desktop,4.69,32,18,High,8,5,4,8,Regional,Packaging,Shipping Box|Labels|Plastic Pouch
64000895,Baria and Sons,Surat,Gujarat,LLP,7,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Premium Stable Seller,78,401,29,11,2,90,5,App,3.8,89,80,Low,25,1,28,8,Export,Furniture,Wooden Table|Modular Desk|Sofa
64000896,Chanda-Dyal,Mumbai,Maharashtra,LLP,10,Free,0,10L-40L,Power Seller,97,445,35,14,11,98,10,Desktop,3.72,84,88,Low,26,0,36,0,Export,Packaging,Corrugated Box|Shipping Box|Labels
64000897,"Shankar, Aggarwal and Kant",Noida,Uttar Pradesh,Proprietorship,6,Free,0,40L-1.5Cr,Free Active Seller,77,477,69,9,6,80,18,Desktop,4.3,91,85,Medium,98,6,40,1,Regional,Furniture,Sofa|Modular Desk|Office Chair
64000898,Srinivas-Bahl,Gurugram,Haryana,Private Limited,8,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,New Seller,74,317,10,56,4,71,13,Desktop,4.41,56,56,Medium,53,14,29,4,Export,Agriculture,Seeds|Fertilizers|Pesticides
64000899,Deep-Borah,Mumbai,Maharashtra,LLP,13,IM IL,70,5Cr-20Cr,Premium Stable Seller,90,475,68,42,9,87,11,Mobile Site,4.82,95,92,Low,17,2,16,2,National,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000900,Tailor-Kibe,Chennai,Tamil Nadu,Partnership,5,IM Star Pro,30,5Cr-20Cr,Power Seller,88,433,30,42,24,90,5,App,4.16,83,87,Low,34,1,4,6,Export,Machinery,Juice Machine|Lathe Machine|Packaging Machine
64000901,Vala-Magar,Delhi,Delhi,LLP,3,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Lazy Seller,69,403,29,24,8,46,43,Mobile Site,4.23,30,29,High,10,28,21,5,Export,Garments,Hoodies|Kids Wear|Corporate Wear
64000902,Hegde-Sachar,Ahmedabad,Gujarat,Proprietorship,11,Mini Dynamic Catalog (Monthly),7,10L-40L,Premium Stable Seller,87,481,74,44,6,78,8,Mobile Site,4.57,88,81,Low,19,2,10,6,Export,Chemicals,Paint Chemical|Industrial Solvents|Cleaning Chemical
64000903,Ramanathan-Banik,Surat,Gujarat,Proprietorship,7,IM Star Pro,30,10L-40L,New Seller,57,196,54,14,14,70,45,Mobile Site,4.02,52,63,Medium,47,11,28,1,Export,Agriculture,Pesticides|Fertilizers|Drip Irrigation
64000904,Dey-D’Alia,Mumbai,Maharashtra,Proprietorship,13,IM Leader Pro,40,10L-40L,Premium Stable Seller,88,297,21,35,19,81,7,Desktop,4.62,81,86,Low,27,2,11,7,Regional,Packaging,Shipping Box|Plastic Pouch|Corrugated Box
64000905,Lala Inc,Delhi,Delhi,Partnership,11,IM IL,70,40L-1.5Cr,Premium Stable Seller,90,218,66,30,2,90,4,Mobile Site,3.77,76,81,Low,39,0,2,0,Regional,Machinery,Lathe Machine|Mixer Machine|Packaging Machine
64000906,"Kata, Gupta and Chadha",Jaipur,Rajasthan,Partnership,10,IM Star Pro,30,40L-1.5Cr,New Seller,57,47,60,57,24,54,14,Mobile Site,4.81,67,68,Medium,45,10,42,6,Export,Agriculture,Pesticides|Drip Irrigation|Fertilizers
64000907,"Garde, Bora and Kant",Mumbai,Maharashtra,Partnership,12,Free,0,40L-1.5Cr,Free Active Seller,77,245,58,24,9,85,9,Desktop,4.41,78,68,Medium,90,17,29,2,Export,Leather,Laptop Sleeve|Wallet|Card Holder
64000908,Karan LLC,Jaipur,Rajasthan,LLP,11,Trustseal Pro,14,40L-1.5Cr,Churning Seller,61,442,62,64,6,31,36,Mobile Site,4.39,51,43,High,25,6,39,1,National,Electronics,Wireless CCTV|HDMI Cable|Fiber Optic Cable
64000909,Gulati-Raju,Delhi,Delhi,LLP,15,IM Star Pro,30,40L-1.5Cr,Premium Stable Seller,80,65,18,45,11,84,6,App,4.76,81,92,Low,22,1,26,1,National,Furniture,Wooden Table|Sofa|Modular Desk
64000910,Ben-Toor,Bengaluru,Karnataka,Partnership,8,Maximiser Pro,21,40L-1.5Cr,Power Seller,87,77,30,59,7,88,3,App,4.04,85,82,Low,22,2,37,5,National,Electronics,HDMI Cable|Fiber Optic Cable|CCTV Camera
64000911,Dar-Sawhney,Gurugram,Haryana,Proprietorship,4,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Lazy Seller,58,462,76,25,0,39,73,App,4.07,28,16,High,10,9,7,6,National,Furniture,Modular Desk|Wooden Table|Sofa
64000912,Agate LLC,Ludhiana,Punjab,Partnership,4,Maximiser Pro,21,40L-1.5Cr,Lazy Seller,56,494,20,64,15,26,90,Desktop,3.33,25,32,High,8,26,11,1,National,Furniture,Sofa|Wooden Table|Office Chair
64000913,Srivastava Inc,Chennai,Tamil Nadu,Proprietorship,2,Maximiser Pro,21,5Cr-20Cr,New Seller,63,194,64,61,7,61,36,Desktop,4.69,45,63,Medium,52,29,35,3,Regional,Agriculture,Seeds|Pesticides|Drip Irrigation
64000914,Ahluwalia-Sant,Bengaluru,Karnataka,Proprietorship,9,IM Leader Pro,40,5Cr-20Cr,New Seller,68,250,4,68,37,45,31,App,4.36,47,63,Medium,59,22,8,7,National,Agriculture,Fertilizers|Pesticides|Seeds
64000915,Borra-Brahmbhatt,Delhi,Delhi,LLP,14,Maximiser Pro,21,10L-40L,Lazy Seller,65,206,2,53,17,53,58,Mobile Site,4.63,37,40,High,5,9,12,3,Export,Packaging,Plastic Pouch|Labels|Corrugated Box
64000916,Chakrabarti-Baral,Surat,Gujarat,Private Limited,11,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Churning Seller,62,499,15,48,4,53,26,Mobile Site,3.32,41,37,High,19,17,42,2,Regional,Leather,Wallet|Laptop Sleeve|Card Holder
64000917,Sangha Ltd,Chennai,Tamil Nadu,Proprietorship,6,IM IL,70,10L-40L,Premium Stable Seller,92,415,36,35,27,97,3,Desktop,3.42,92,96,Low,32,2,3,5,Regional,Packaging,Shipping Box|Corrugated Box|Labels
64000918,"Magar, Samra and Ranganathan",Chennai,Tamil Nadu,Proprietorship,11,IM IL,70,10L-40L,Premium Stable Seller,86,471,79,48,47,94,7,App,3.79,95,82,Low,24,0,41,8,Export,Leather,Passport Holder|Card Holder|Wallet
64000919,Venkataraman-Gole,Noida,Uttar Pradesh,Partnership,12,Free,0,40L-1.5Cr,New Seller,57,225,59,17,15,56,21,Desktop,4.79,47,73,Medium,52,11,29,4,National,Leather,Organizer Bag|Passport Holder|Card Holder
64000920,Rege Group,Gurugram,Haryana,Partnership,12,Free,0,40L-1.5Cr,New Seller,70,96,75,18,15,64,44,Desktop,3.74,55,57,Medium,52,27,37,3,National,Agriculture,Pesticides|Seeds|Drip Irrigation
64000921,Saxena-Vora,Delhi,Delhi,Private Limited,11,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Premium Stable Seller,90,46,36,6,5,98,5,App,4.44,95,85,Low,26,2,22,7,Export,Leather,Card Holder|Passport Holder|Laptop Sleeve
64000922,"Shanker, Brahmbhatt and Basak",Delhi,Delhi,Partnership,11,Trustseal Pro,14,40L-1.5Cr,Power Seller,90,113,69,30,7,90,7,Desktop,3.8,91,90,Low,18,3,40,4,Regional,Packaging,Shipping Box|Labels|Plastic Pouch
64000923,Vaidya Inc,Ahmedabad,Gujarat,Proprietorship,11,IM Star Pro,30,1.5Cr-5Cr,Premium Stable Seller,90,194,53,26,8,85,6,Desktop,4.11,92,96,Low,18,0,22,7,Regional,Agriculture,Drip Irrigation|Seeds|Pesticides
64000924,"Tara, Issac and Chowdhury",Surat,Gujarat,LLP,3,Trustseal Pro,14,5Cr-20Cr,Premium Stable Seller,90,331,49,11,3,96,6,App,3.82,82,88,Low,31,0,42,7,Export,Machinery,Lathe Machine|Packaging Machine|Juice Machine
64000925,"Chana, Char and Suri",Ludhiana,Punjab,LLP,14,IM Leader Pro,40,10L-40L,Premium Stable Seller,78,134,2,29,9,97,8,Desktop,4.75,90,87,Low,23,0,39,7,Regional,Machinery,Packaging Machine|Lathe Machine|Mixer Machine
64000926,"Krishnamurthy, Goda and Wable",Delhi,Delhi,Proprietorship,9,IM Leader Pro,40,10L-40L,New Seller,73,449,48,31,25,52,27,App,3.7,65,46,Medium,37,14,7,5,National,Machinery,Juice Machine|Lathe Machine|Mixer Machine
64000927,"Konda, Sankar and Gara",Ahmedabad,Gujarat,Partnership,4,Trustseal Pro,14,5Cr-20Cr,New Seller,66,392,69,11,3,64,23,App,4.65,66,58,Medium,50,30,3,0,Export,Furniture,Wooden Table|Office Chair|Modular Desk
64000928,Chander and Sons,Ludhiana,Punjab,Proprietorship,12,Mini Dynamic Catalog (Annual),10,10L-40L,New Seller,64,110,60,29,9,75,15,Mobile Site,4.21,41,69,Medium,46,21,31,8,Regional,Furniture,Wooden Table|Office Chair|Sofa
64000929,"Datta, Garg and Dey",Chennai,Tamil Nadu,Proprietorship,13,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Lazy Seller,57,225,22,13,5,43,56,App,3.3,17,42,High,16,22,21,8,National,Furniture,Sofa|Wooden Table|Modular Desk
64000930,Singh-Chowdhury,Noida,Uttar Pradesh,LLP,5,Free,0,5Cr-20Cr,Free Active Seller,75,192,37,22,10,69,12,App,4.55,92,78,Medium,91,28,21,4,Regional,Packaging,Labels|Shipping Box|Plastic Pouch
64000931,Dash-Acharya,Bengaluru,Karnataka,Proprietorship,5,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Premium Stable Seller,80,471,7,7,2,91,8,Mobile Site,3.59,75,82,Low,15,2,42,3,Regional,Chemicals,Industrial Solvents|Paint Chemical|Cleaning Chemical
64000932,Rajagopalan-Bora,Ahmedabad,Gujarat,Proprietorship,11,IM Leader Pro,40,40L-1.5Cr,Power Seller,92,266,6,71,13,87,5,Mobile Site,3.37,80,92,Low,20,3,20,4,Export,Garments,Uniforms|Hoodies|Corporate Wear
64000933,Gaba Inc,Bengaluru,Karnataka,LLP,7,Free,0,40L-1.5Cr,Premium Stable Seller,82,480,58,14,10,93,14,Mobile Site,3.21,82,91,Low,29,3,24,8,Export,Leather,Wallet|Passport Holder|Organizer Bag
64000934,Raju LLC,Mumbai,Maharashtra,Private Limited,5,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Churning Seller,66,397,19,17,1,43,47,Mobile Site,3.44,54,45,High,8,9,42,0,Export,Leather,Passport Holder|Organizer Bag|Card Holder
64000935,Deshpande-Jani,Ludhiana,Punjab,Partnership,1,Mini Dynamic Catalog (Monthly),7,10L-40L,Lazy Seller,45,101,28,50,7,53,71,Mobile Site,3.48,23,23,High,20,16,31,6,Export,Garments,Kids Wear|Corporate Wear|Hoodies
64000936,Gulati Group,Gurugram,Haryana,LLP,3,IM Leader Pro,40,40L-1.5Cr,Churning Seller,65,307,36,66,8,59,66,Mobile Site,4.8,36,43,High,16,17,21,2,Export,Garments,Hoodies|T-Shirts|Corporate Wear
64000937,Sethi Group,Gurugram,Haryana,LLP,7,Maximiser Pro,21,40L-1.5Cr,New Seller,78,113,58,20,20,48,35,Desktop,3.98,41,62,Medium,62,20,14,3,National,Electronics,CCTV Camera|Adapters|Fiber Optic Cable
64000938,Gulati and Sons,Ahmedabad,Gujarat,Proprietorship,14,IM Leader Pro,40,10L-40L,Power Seller,87,230,23,17,13,90,4,Mobile Site,3.72,98,88,Low,33,2,36,8,Regional,Electronics,Wireless CCTV|Adapters|HDMI Cable
64000939,"Sandal, Varughese and Chaudhuri",Ahmedabad,Gujarat,Proprietorship,6,IM Leader Pro,40,1.5Cr-5Cr,New Seller,77,477,71,31,20,75,25,App,3.91,65,63,Medium,62,22,32,7,Export,Electronics,Adapters|Fiber Optic Cable|HDMI Cable
64000940,Keer Inc,Noida,Uttar Pradesh,Proprietorship,3,IM Star Pro,30,5Cr-20Cr,Lazy Seller,55,315,65,19,5,21,113,Desktop,3.52,20,23,High,13,19,12,7,Regional,Leather,Wallet|Passport Holder|Laptop Sleeve
64000941,Ramesh-Thaker,Mumbai,Maharashtra,Partnership,6,Free,0,40L-1.5Cr,Churning Seller,74,382,43,9,9,63,88,Desktop,3.45,27,26,High,20,22,44,1,Regional,Packaging,Corrugated Box|Plastic Pouch|Labels
64000942,Rana-Loyal,Surat,Gujarat,LLP,12,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,New Seller,72,155,72,36,7,51,21,App,4.36,41,73,Medium,36,21,45,5,Export,Leather,Card Holder|Passport Holder|Organizer Bag
64000943,Tata PLC,Bengaluru,Karnataka,Private Limited,3,IM IL,70,1.5Cr-5Cr,Churning Seller,51,140,51,87,10,32,50,Desktop,3.98,21,28,High,14,23,23,2,Regional,Electronics,Fiber Optic Cable|CCTV Camera|Wireless CCTV
64000944,Mahal Inc,Chennai,Tamil Nadu,Partnership,1,Trustseal Pro,14,40L-1.5Cr,Churning Seller,74,264,37,46,13,52,28,Desktop,4.24,25,29,High,11,28,13,0,Export,Agriculture,Fertilizers|Pesticides|Seeds
64000945,Hari PLC,Jaipur,Rajasthan,LLP,2,Free,0,10L-40L,Churning Seller,52,97,21,8,3,37,43,Mobile Site,4.77,45,21,High,25,10,30,6,National,Furniture,Wooden Table|Modular Desk|Sofa
64000946,Chanda Inc,Mumbai,Maharashtra,Partnership,2,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Premium Stable Seller,81,487,25,7,1,81,9,Desktop,4.43,87,81,Low,19,0,43,8,National,Furniture,Wooden Table|Office Chair|Modular Desk
64000947,Cheema-Gill,Ahmedabad,Gujarat,Proprietorship,15,Maximiser Pro,21,5Cr-20Cr,Premium Stable Seller,79,192,28,6,5,87,12,Mobile Site,4.69,81,91,Low,27,1,20,8,Regional,Machinery,Mixer Machine|Juice Machine|Packaging Machine
64000948,Badami Inc,Mumbai,Maharashtra,Private Limited,3,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Power Seller,91,492,45,60,0,85,10,Desktop,4.21,92,98,Low,14,2,25,2,Regional,Garments,T-Shirts|Hoodies|Kids Wear
64000949,"Chanda, Chaudhari and Dugar",Chennai,Tamil Nadu,Proprietorship,12,Free,0,5Cr-20Cr,Free Active Seller,81,432,29,23,11,88,11,Desktop,4.52,72,88,Medium,75,9,15,7,Regional,Agriculture,Fertilizers|Seeds|Pesticides
64000950,Savant Inc,Mumbai,Maharashtra,Private Limited,4,IM Leader Pro,40,40L-1.5Cr,Lazy Seller,60,128,5,38,4,54,86,Desktop,3.44,22,24,High,9,28,31,0,National,Electronics,Fiber Optic Cable|HDMI Cable|Wireless CCTV
64000951,Ghosh-Wadhwa,Gurugram,Haryana,Private Limited,10,Free,0,5Cr-20Cr,Churning Seller,57,326,9,19,2,65,88,Mobile Site,3.24,37,21,High,10,18,15,2,Regional,Furniture,Sofa|Wooden Table|Office Chair
64000952,Mandal Group,Ludhiana,Punjab,Partnership,6,Free,0,10L-40L,Free Active Seller,78,23,30,14,0,92,7,Desktop,3.23,91,88,Medium,95,12,24,6,National,Electronics,HDMI Cable|CCTV Camera|Adapters
64000953,"Kale, Saha and Dhillon",Chennai,Tamil Nadu,LLP,6,IM Star Pro,30,40L-1.5Cr,Lazy Seller,44,210,38,59,26,43,96,App,4.02,28,36,High,16,10,7,2,National,Chemicals,Paint Chemical|Cleaning Chemical|Industrial Solvents
64000954,"Bava, Tandon and Baria",Noida,Uttar Pradesh,LLP,1,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Power Seller,83,33,54,40,3,88,10,App,3.67,83,83,Low,16,0,6,7,Regional,Electronics,CCTV Camera|Adapters|Wireless CCTV
64000955,Wali and Sons,Jaipur,Rajasthan,Partnership,9,Mini Dynamic Catalog (Annual),10,10L-40L,Power Seller,93,75,45,50,0,99,3,Desktop,4.06,84,82,Low,33,3,27,7,Regional,Leather,Wallet|Organizer Bag|Laptop Sleeve
64000956,"Joshi, Dada and Sandhu",Ahmedabad,Gujarat,Partnership,8,Maximiser Pro,21,40L-1.5Cr,New Seller,65,204,69,40,15,47,13,App,3.5,66,72,Medium,44,14,13,0,Regional,Agriculture,Pesticides|Drip Irrigation|Seeds
64000957,Dugar-Badal,Chennai,Tamil Nadu,LLP,3,Free,0,10L-40L,Free Active Seller,87,238,56,24,8,92,13,Desktop,3.4,91,79,Medium,89,20,1,5,Regional,Chemicals,Cleaning Chemical|Industrial Solvents|Paint Chemical
64000958,Bhattacharyya-Brar,Ahmedabad,Gujarat,LLP,3,IM Star Pro,30,40L-1.5Cr,Lazy Seller,67,200,76,13,8,45,95,Mobile Site,4.65,36,19,High,7,12,2,0,Regional,Packaging,Shipping Box|Labels|Plastic Pouch
64000959,"Kanda, Kulkarni and Yadav",Ludhiana,Punjab,LLP,7,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Lazy Seller,59,427,16,8,7,41,120,Mobile Site,3.99,28,15,High,7,23,17,0,Regional,Packaging,Shipping Box|Labels|Corrugated Box
64000960,Chhabra PLC,Ludhiana,Punjab,Proprietorship,9,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Premium Stable Seller,86,382,10,25,2,96,3,Mobile Site,4.24,85,85,Low,36,0,3,4,Export,Electronics,HDMI Cable|CCTV Camera|Wireless CCTV
64000961,Madan-Sethi,Chennai,Tamil Nadu,LLP,15,Free,0,1.5Cr-5Cr,Lazy Seller,54,370,17,18,12,24,65,Desktop,3.9,24,33,High,19,24,25,1,Regional,Electronics,Wireless CCTV|Adapters|Fiber Optic Cable
64000962,"Bath, Ray and Brahmbhatt",Ahmedabad,Gujarat,LLP,5,Free,0,10L-40L,Power Seller,97,185,57,10,3,93,5,Mobile Site,3.96,87,87,Low,34,2,1,1,Export,Agriculture,Fertilizers|Pesticides|Drip Irrigation
64000963,Zacharia LLC,Ludhiana,Punjab,Proprietorship,15,Trustseal Pro,14,10L-40L,Lazy Seller,41,439,71,59,2,33,99,App,3.29,11,31,High,19,8,11,0,Export,Chemicals,Paint Chemical|Industrial Solvents|Cleaning Chemical
64000964,Salvi PLC,Ludhiana,Punjab,Partnership,14,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Premium Stable Seller,85,324,66,54,9,89,13,Desktop,3.34,94,96,Low,31,3,29,0,Export,Agriculture,Drip Irrigation|Seeds|Fertilizers
64000965,"Dey, Guha and Arya",Bengaluru,Karnataka,Private Limited,15,Mini Dynamic Catalog (Monthly),7,1.5Cr-5Cr,New Seller,57,293,19,15,1,62,35,Mobile Site,4.07,68,53,Medium,44,19,15,7,Export,Agriculture,Seeds|Drip Irrigation|Fertilizers
64000966,"Thaker, Goda and Iyengar",Surat,Gujarat,LLP,15,Trustseal Pro,14,40L-1.5Cr,Power Seller,83,262,42,35,10,85,6,Desktop,3.85,97,83,Low,23,0,6,4,Export,Chemicals,Industrial Solvents|Paint Chemical|Cleaning Chemical
64000967,"Saha, Mammen and Rastogi",Jaipur,Rajasthan,Partnership,13,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,New Seller,60,158,23,43,10,61,41,App,4.43,61,71,Medium,53,18,26,7,Export,Electronics,Wireless CCTV|HDMI Cable|Adapters
64000968,"Dewan, Sane and Dhar",Delhi,Delhi,Private Limited,1,IM Leader Pro,40,40L-1.5Cr,Premium Stable Seller,85,77,47,59,2,81,7,Desktop,4.03,77,96,Low,28,3,44,8,Export,Chemicals,Paint Chemical|Cleaning Chemical|Industrial Solvents
64000969,"Sahota, Chadha and Bali",Ahmedabad,Gujarat,Private Limited,12,IM Leader Pro,40,5Cr-20Cr,Lazy Seller,46,113,39,86,2,49,114,Mobile Site,4.29,35,42,High,17,24,40,6,National,Garments,T-Shirts|Uniforms|Corporate Wear
64000970,"Rout, Hans and Tata",Bengaluru,Karnataka,Proprietorship,12,Free,0,40L-1.5Cr,Free Active Seller,89,179,21,7,7,78,5,Mobile Site,3.77,78,82,Medium,91,5,25,2,Regional,Agriculture,Drip Irrigation|Seeds|Pesticides
64000971,"Sengupta, Kamdar and Brar",Surat,Gujarat,Proprietorship,14,IM IL,70,40L-1.5Cr,New Seller,63,313,30,39,34,62,44,Mobile Site,3.27,44,45,Medium,51,17,28,2,National,Agriculture,Pesticides|Seeds|Fertilizers
64000972,Sawhney-Mani,Jaipur,Rajasthan,LLP,3,Free,0,1.5Cr-5Cr,Premium Stable Seller,80,173,11,11,1,91,3,Mobile Site,4.48,94,80,Low,17,1,39,2,Regional,Furniture,Office Chair|Sofa|Modular Desk
64000973,"Khare, Gola and Bhatnagar",Jaipur,Rajasthan,Partnership,4,Free,0,1.5Cr-5Cr,Churning Seller,73,42,34,15,3,56,25,Mobile Site,3.24,41,25,High,12,17,11,5,National,Packaging,Shipping Box|Corrugated Box|Plastic Pouch
64000974,"Roy, Sodhi and Comar",Ludhiana,Punjab,LLP,3,Free,0,5Cr-20Cr,Free Active Seller,73,36,26,14,4,84,6,App,4.64,83,78,Medium,95,5,31,7,Export,Agriculture,Drip Irrigation|Pesticides|Fertilizers
64000975,"Bahri, Varughese and Kothari",Gurugram,Haryana,Proprietorship,12,Free,0,40L-1.5Cr,Free Active Seller,89,299,71,5,3,82,14,Desktop,3.66,87,88,Medium,76,19,29,4,National,Electronics,Wireless CCTV|Adapters|HDMI Cable
